# NO3, NO2, Nstar, TA, DIC
2.497770586842809948e+01,1.997928526744492217e+01,1.000009278149676106e+02,2.456949183880861476e+00,2.439050523337535914e+00
1.610362126377120173e+00,1.689132589635697101e+01,9.804666910734912477e+00,8.342934589339581208e+00,8.311966610144464696e+00
3.613350509454123483e+01,7.535817310299616167e+01,1.005417672005632426e+02,6.213032169321511589e+00,6.411961578542285878e+00
