# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
9.844553829536461365e+01,1.554461704635314190e+00,9.790203537205218254e+01,2.097964627947500826e+00,5.004323711796671148e+01,4.995676288203328852e+01,3.998138015337215467e+00,9.600186198466293774e+01
9.783341844577020652e+01,2.166581554229797035e+00,9.998000670196324791e+01,1.999329803675990030e-02,5.250378594622611672e+01,4.749621405377389749e+01,2.669351501460344167e+01,7.330648498539663649e+01
3.652321039627639010e+01,6.347678960372336832e+01,2.475256455251711429e+01,7.524743544748302781e+01,1.395084618697065970e+01,8.604915381302936339e+01,8.039026153994432988e+00,9.196097384600562918e+01
4.179661876884996730e+01,5.820338123115003981e+01,8.499123362820341754e+01,1.500876637179664819e+01,4.460080784897380113e+01,5.539919215102614913e+01,5.908500369673626551e+01,4.091499630326372738e+01
6.126354570326564186e+01,3.873645429673385365e+01,8.566311578525059645e+01,1.433688421474962382e+01,4.645389243379343469e+01,5.354610756620678558e+01,1.529924974577215835e+01,8.470075025422795534e+01
7.854600286637666784e+01,2.145399713362338900e+01,9.788125959035602364e+01,2.118740409644148670e+00,4.874393298225502491e+01,5.125606701774499641e+01,3.721888937028340649e+01,6.278111062971673562e+01
6.828447102256704682e+01,3.171552897743273292e+01,9.659641914487302472e+01,3.403580855126949078e+00,4.884033183181326621e+01,5.115966816818673379e+01,2.754629544187951851e+01,7.245370455812059163e+01
6.335854253458269625e+01,3.664145746541732507e+01,8.970982136036941768e+01,1.029017863963059654e+01,4.534831501897428296e+01,5.465168498102562467e+01,3.755853085405722425e+01,6.244146914594301734e+01
7.926827232809651491e+01,2.073172767190334653e+01,9.237616829477823899e+01,7.623831705221882693e+00,4.769596044445162164e+01,5.230403955554837836e+01,3.370370003341270859e+01,6.629629996658717062e+01
8.276335638780709303e+01,1.723664361219305619e+01,9.701304929406738609e+01,2.986950705932669425e+00,4.906799301027333371e+01,5.093200698972663076e+01,3.743035937935364643e+01,6.256964062064621857e+01
4.109181858473355220e+01,5.890818141526653307e+01,8.159743864004566660e+01,1.840256135995455011e+01,4.412883242739353307e+01,5.587116757260658773e+01,1.687636390565422317e+01,8.312363609434574130e+01
6.099987132092672226e+01,3.900012867907316405e+01,8.733405216502995927e+01,1.266594783496974408e+01,4.665048818524829954e+01,5.334951181475154414e+01,3.350242730941612734e+01,6.649757269058417819e+01
7.278099530109581394e+01,2.721900469890394447e+01,9.094930240753637918e+01,9.050697592463720298e+00,4.782871363416630572e+01,5.217128636583370138e+01,3.592256564335666269e+01,6.407743435664330889e+01
7.242684196425555854e+01,2.757315803574439883e+01,9.373605135397143329e+01,6.263948646028726586e+00,4.843090456146673262e+01,5.156909543853319633e+01,3.573382776626929314e+01,6.426617223373104082e+01
6.532239956780004775e+01,3.467760043219995936e+01,9.018472467072692211e+01,9.815275329272971305e+00,4.751646395689207480e+01,5.248353604310798914e+01,3.558487335012461728e+01,6.441512664987497772e+01
9.663257972426255549e+01,3.367420275737278423e+00,9.793392358812523923e+01,2.066076411874916641e+00,4.981938432041878428e+01,5.018061567958122993e+01,3.706051205603186105e+01,6.293948794396802526e+01
