# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
8.331895527377449540e+00,8.331895527377463750e+00,2.151782187023991266e+00,2.151782187024048554e+00,7.717093031718222917e-01,7.717093031718219587e-01,4.693469286745294511e+00,4.693469286745295399e+00
1.250870039692363456e+01,1.250870039692363456e+01,2.160835727332185430e-01,2.160835727332179601e-01,1.229657717430879593e+00,1.229657717430880037e+00,7.129037632912907263e+00,7.129037632912909039e+00
2.478913290053480623e+01,2.478913290053479201e+01,2.510152229634229926e+01,2.510152229634228860e+01,1.666934212016428418e+01,1.666934212016429839e+01,1.427911733278777540e+01,1.427911733278780027e+01
4.016498770480244929e+01,4.016498770480244929e+01,1.827515774928065184e+01,1.827515774928073000e+01,8.644409249296693076e+00,8.644409249296694853e+00,1.427850057259489525e+01,1.427850057259489347e+01
1.906937123657036537e+01,1.906937123657039734e+01,4.609035586863830858e+00,4.609035586863830858e+00,1.402756232987640628e+00,1.402756232987637519e+00,1.051198675869432009e+01,1.051198675869433252e+01
3.341846217379232087e+01,3.341846217379230666e+01,2.308487345044465844e+00,2.308487345044493821e+00,8.923173590255807364e-01,8.923173590255794041e-01,7.047056481913484660e+00,7.047056481913478443e+00
3.443255935406055812e+01,3.443255935406057944e+01,6.077900688919698702e+00,6.077900688919706695e+00,1.919054849723919043e+00,1.919054849723918599e+00,1.881680582257287426e+01,1.881680582257288137e+01
3.272746290546494663e+01,3.272746290546494663e+01,9.330956073665984007e+00,9.330956073665982231e+00,2.657344587349259601e+00,2.657344587349259601e+00,1.201601914694172635e+01,1.201601914694174944e+01
2.793267664142659612e+01,2.793267664142672047e+01,6.065950499484695335e+00,6.065950499484679348e+00,1.802126956205162500e+00,1.802126956205162500e+00,8.205178529847103164e+00,8.205178529847104940e+00
3.029494595591669182e+01,3.029494595591664918e+01,3.383230345073588108e+00,3.383230345073569012e+00,1.331668345841923395e+00,1.331668345841922951e+00,7.445363071920350961e+00,7.445363071920345632e+00
1.804424240307657357e+01,1.804424240307658067e+01,4.715637614662587573e+00,4.715637614662587573e+00,1.567426661684151012e+00,1.567426661684149902e+00,6.996438146575089334e+00,6.996438146575089334e+00
2.116933663371589347e+01,2.116933663371590768e+01,3.512695113148317727e+00,3.512695113148319503e+00,1.205126615172096072e+00,1.205126615172098514e+00,4.741057435918630603e+00,4.741057435918634155e+00
2.550688242466378597e+01,2.550688242466384636e+01,4.947918376524794049e+00,4.947918376524790496e+00,1.321641096623406453e+00,1.321641096623407119e+00,4.400416164213090120e+00,4.400416164213090120e+00
3.113466319167617158e+01,3.113466319167618579e+01,3.953214826097311452e+00,3.953214826097337209e+00,1.314716076724285809e+00,1.314716076724289362e+00,5.596815119019511009e+00,5.596815119019519003e+00
2.249848249940776412e+01,2.249848249940776057e+01,3.726359585494736670e+00,3.726359585494736226e+00,1.040095404167780790e+00,1.040095404167779236e+00,4.676746008753023709e+00,4.676746008753012163e+00
1.235495785020125048e+01,1.235495785020129311e+01,1.934087843465981393e+00,1.934087843465968071e+00,7.127647894755407831e-01,7.127647894755404501e-01,3.872391604966018086e+00,3.872391604966014977e+00
