# NO3, NO2, Nstar, TA, DIC
6.713849812141907591e+01,3.470193249676425751e+01,1.253189956224542527e+02,4.989095615809537421e+00,5.060643572871772022e+00
6.670224893682411560e-01,1.535332737545919457e+01,1.793140814651945192e+00,5.033312503585912090e+00,5.604219381161057001e+00
2.124798951667926650e-01,2.131986708938395481e+01,4.919580694320898395e+00,5.880201574184147262e+01,6.842817015652297385e+00
2.215306457066515478e+01,9.205987169378535384e+01,2.945473650383397590e+00,1.877633971539101481e+02,8.951546905845797042e+00
1.660370298954278212e+01,2.237183652810240915e+02,5.834437270512657037e+00,2.860210517728571844e+01,8.320407594593238088e+00
8.129799563459290113e+00,1.414208666119260727e+01,6.678295479672804014e+00,6.574932530833605959e+00,7.008153837510976203e+00
4.258460108584919368e+01,1.543433967241618916e+02,1.000000000000000000e+02,6.279032865795746154e+00,6.278740143752507663e+00
4.488753030508541997e+01,2.379699098882145165e+02,1.000000000000000000e+02,5.246065368308686416e+00,5.264689114834972372e+00
