# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
8.628110500194200450e-01,0.000000000000000000e+00,4.199702550278090925e-03,2.715036003451998942e-02,1.058388873957818860e-01
6.886984057935937598e-01,1.905454323252295246e-02,0.000000000000000000e+00,2.232320952214202417e-02,2.699238414517413642e-01
7.659261833701641597e-01,0.000000000000000000e+00,3.119699865986103222e-03,2.468569801021501184e-02,2.062684187536348301e-01
7.933385485387093317e-01,1.535882764712701715e-02,0.000000000000000000e+00,2.732112547127583946e-02,1.639814983428879158e-01
6.654168415544763349e-01,0.000000000000000000e+00,3.464714700459991907e-03,2.156433483913091850e-02,3.095541089059327122e-01
9.072736114956015951e-01,1.574883785622178609e-02,0.000000000000000000e+00,2.922884584097858174e-02,4.774870480719803356e-02
8.798576891337103190e-01,7.146108862485327229e-02,0.000000000000000000e+00,2.978440261518829762e-02,1.889681962624817704e-02
6.910247234348905199e-01,1.054548106525649703e-01,0.000000000000000000e+00,2.230070066126796716e-02,1.812197652512765322e-01
8.621483127550639836e-01,6.445744077064100540e-03,6.433883607617185349e-03,2.689802069106959209e-02,9.807403886918511504e-02
7.939043207621984122e-01,5.321358786920438178e-02,0.000000000000000000e+00,2.637418606348846881e-02,1.265079053051088032e-01
8.580075216585589803e-01,0.000000000000000000e+00,2.846436838314931293e-03,2.805126413388905893e-02,1.110947773692369939e-01
7.307872455020157920e-01,0.000000000000000000e+00,2.076482500230443159e-03,2.390145915466169307e-02,2.432348128430920353e-01
9.299260910650914980e-01,0.000000000000000000e+00,2.492001598517111938e-03,3.027052797365988382e-02,3.731137936273141997e-02
7.703219074615605955e-01,0.000000000000000000e+00,3.587528155742699971e-03,2.413234560009484830e-02,2.019582187826019504e-01
8.193396739796368067e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.685541995233938634e-02,1.538049060680238278e-01
8.331818861776616458e-01,1.962516138612606723e-02,1.895307886002536033e-03,2.665050086705528926e-02,1.186471436831544463e-01
7.407539205135841298e-01,0.000000000000000000e+00,4.624378639229341720e-04,2.466972987654688157e-02,2.341139117459459795e-01
8.734182583825111923e-01,6.464269201221740924e-02,0.000000000000000000e+00,2.831404358613003047e-02,3.362500601914137494e-02
8.475270654368952661e-01,9.895685512745730841e-03,0.000000000000000000e+00,2.775840186430741235e-02,1.148188471860516202e-01
8.726600579480450204e-01,2.040268426546270816e-02,2.149906680211888753e-04,2.863612384774759378e-02,7.808614327072356531e-02
8.306376658102743171e-01,5.687329081191574986e-02,0.000000000000000000e+00,2.677225489728889130e-02,8.571678848052109723e-02
7.504405988481738232e-01,2.591515722044230446e-02,2.199239769490113090e-03,2.492422887584992697e-02,1.965207752860438917e-01
8.407531771902708728e-01,0.000000000000000000e+00,2.014562270029212655e-03,2.589999397006997536e-02,1.313322665696299019e-01
7.692574094399473594e-01,4.207689181070128903e-02,1.548984372693354688e-03,2.582012557661101174e-02,1.612965888000469361e-01
7.169770920294983307e-01,4.643987451614874779e-02,0.000000000000000000e+00,2.397760283401356024e-02,2.126054306203394584e-01
7.967986230656650681e-01,0.000000000000000000e+00,6.103682551183471508e-04,2.610295402184129379e-02,1.764880546573751874e-01
8.428904466981688159e-01,0.000000000000000000e+00,1.769024814611553677e-03,2.779569037899374054e-02,1.275448381082259219e-01
8.571966928204416414e-01,3.664206724367272822e-02,0.000000000000000000e+00,2.727611192568708473e-02,7.888512801019856302e-02
8.945431465120939896e-01,0.000000000000000000e+00,3.857011779027364785e-03,2.789840102874262956e-02,7.370144068013602390e-02
8.495350156015949450e-01,0.000000000000000000e+00,9.774913345797907761e-04,2.811678245259919412e-02,1.213707106112260348e-01
8.172779378140488937e-01,0.000000000000000000e+00,1.329817597976325856e-03,2.575796044023075451e-02,1.556342841477441341e-01
8.931877883402397078e-01,0.000000000000000000e+00,3.059907642733042735e-03,2.921237108118312706e-02,7.453993293584421087e-02
8.385264790225176457e-01,2.889842817000094766e-02,0.000000000000000000e+00,2.896183904387033062e-02,1.036132537636109963e-01
9.116304757270772274e-01,5.763581028066529222e-02,0.000000000000000000e+00,3.073371399225753239e-02,0.000000000000000000e+00
8.367704117245583495e-01,5.051511976720709368e-02,0.000000000000000000e+00,2.721054081976535116e-02,8.550392768846916403e-02
8.370143935532583512e-01,0.000000000000000000e+00,7.528615520989621022e-04,2.648583876190247627e-02,1.357469061327401527e-01
7.970366853724106804e-01,7.214502938452461989e-02,0.000000000000000000e+00,2.527739362469207107e-02,1.055408916183726148e-01
8.601932967844386768e-01,0.000000000000000000e+00,1.009636190326049796e-03,2.699833244094782328e-02,1.117987345842875735e-01
8.424866604500332867e-01,0.000000000000000000e+00,3.405207257730239866e-03,2.691874377007830513e-02,1.271893885221581089e-01
7.608982525719623080e-01,0.000000000000000000e+00,4.109331867368091334e-03,2.347612932041086981e-02,2.115162862402587829e-01
8.269360533464014118e-01,0.000000000000000000e+00,3.505848825846564955e-03,2.631505263627237703e-02,1.432430451914796510e-01
8.097340053968368201e-01,5.798833727857749532e-02,0.000000000000000000e+00,2.559971137883082157e-02,1.066779459457548873e-01
7.680011900535776981e-01,0.000000000000000000e+00,5.834275723366686740e-03,2.391291018348832773e-02,2.022516240395673126e-01
