# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.591463376131817986e-01,0.000000000000000000e+00,1.059968777386658713e-02,3.025397461295166110e-02,0.000000000000000000e+00
9.563910608222747634e-01,0.000000000000000000e+00,1.379451177508560916e-02,2.981442740263970381e-02,0.000000000000000000e+00
9.563159386346116175e-01,0.000000000000000000e+00,1.392469492795788549e-02,2.975936643743061147e-02,0.000000000000000000e+00
9.187629736161458949e-01,0.000000000000000000e+00,2.207878165515526903e-02,2.661221613183277143e-02,3.254602859686613753e-02
9.588148913564479292e-01,0.000000000000000000e+00,1.120682876495302481e-02,2.997827987859904078e-02,0.000000000000000000e+00
9.116838979105614804e-01,5.466141692463029333e-02,5.450938975811421040e-03,2.820374618899662914e-02,0.000000000000000000e+00
9.595893435399355242e-01,0.000000000000000000e+00,8.926858486401498260e-03,3.148379797366288729e-02,0.000000000000000000e+00
9.604649418388301330e-01,0.000000000000000000e+00,9.887753319739499627e-03,2.964730484143032405e-02,0.000000000000000000e+00
9.139886250396296319e-01,4.922437838181573100e-02,8.869083231580783891e-03,2.791791334697391741e-02,0.000000000000000000e+00
9.566820509856688304e-01,0.000000000000000000e+00,1.407353219876223901e-02,2.924441681556884387e-02,0.000000000000000000e+00
9.182346609679679084e-01,0.000000000000000000e+00,2.046520707277759213e-02,2.767888022214739022e-02,3.362125173710704684e-02
8.950904085663656806e-01,6.239373236139744705e-02,1.735587429507773685e-02,2.515998477715917017e-02,0.000000000000000000e+00
9.589547418718065153e-01,0.000000000000000000e+00,1.049233708931120515e-02,3.055292103888226571e-02,0.000000000000000000e+00
9.569321876850584996e-01,0.000000000000000000e+00,1.430065869473120914e-02,2.876715362021014036e-02,0.000000000000000000e+00
9.581263043575749538e-01,0.000000000000000000e+00,1.061936481763894533e-02,3.125433082478604185e-02,0.000000000000000000e+00
9.453001602183700447e-01,6.312222904661426645e-03,2.071996536904651895e-02,2.766765150792211206e-02,0.000000000000000000e+00
9.633184463812082265e-01,0.000000000000000000e+00,6.601040759294756269e-03,3.008051285949693565e-02,0.000000000000000000e+00
9.259005553806995970e-01,0.000000000000000000e+00,1.644489069909357837e-02,2.795500696757121512e-02,2.969954695263557140e-02
9.383868080434245584e-01,1.538662246240489820e-02,1.933820983748910788e-02,2.688835965668158468e-02,0.000000000000000000e+00
9.484252982152376887e-01,3.658590609972617747e-03,2.048945233428023718e-02,2.742665884050954350e-02,0.000000000000000000e+00
9.369703539580089835e-01,0.000000000000000000e+00,1.419732821053917675e-02,2.991513256605964760e-02,1.891718526539198572e-02
9.563928433169609500e-01,0.000000000000000000e+00,1.404341334669012738e-02,2.956374333634895560e-02,0.000000000000000000e+00
9.537541239103241031e-01,0.000000000000000000e+00,1.689434483301210932e-02,2.935153125666399576e-02,0.000000000000000000e+00
9.568511068820977350e-01,0.000000000000000000e+00,1.354512286094344473e-02,2.960377025695886885e-02,0.000000000000000000e+00
9.613675817386961864e-01,0.000000000000000000e+00,8.598480198916826078e-03,3.003393806238704652e-02,0.000000000000000000e+00
9.534864960381370658e-01,0.000000000000000000e+00,1.784252177880430237e-02,2.867098218305877758e-02,0.000000000000000000e+00
9.247677613427703891e-01,0.000000000000000000e+00,1.336710484951636815e-02,2.913242272415140013e-02,3.273271108356174547e-02
9.535752499048419928e-01,0.000000000000000000e+00,1.824680201198566887e-02,2.817794808317248059e-02,0.000000000000000000e+00
9.211741075542722035e-01,8.449796011133667642e-03,1.409018581843598725e-02,2.817877584381869513e-02,2.810713477233928170e-02
9.568717253991012583e-01,0.000000000000000000e+00,1.300250974098872934e-02,3.012576485990980935e-02,0.000000000000000000e+00
9.610414035833325652e-01,0.000000000000000000e+00,8.641375456010902401e-03,3.031722096065654626e-02,0.000000000000000000e+00
9.254768259463114211e-01,4.136839077388449609e-02,4.601984622129693184e-03,2.855279865767422140e-02,0.000000000000000000e+00
9.568186259653329584e-01,0.000000000000000000e+00,1.340078762615964925e-02,2.978058640850734726e-02,0.000000000000000000e+00
9.536268049575187256e-01,0.000000000000000000e+00,1.276511402579351591e-02,3.130803516796618752e-02,2.300045848721743620e-03
9.295785600860608788e-01,3.684877791603709263e-02,4.406345524753315333e-03,2.916631647314876438e-02,0.000000000000000000e+00
9.560359236529600846e-01,0.000000000000000000e+00,1.339857190076162476e-02,3.056550444627831667e-02,0.000000000000000000e+00
9.585355306453858804e-01,0.000000000000000000e+00,1.143145521353122751e-02,3.003301414108277070e-02,0.000000000000000000e+00
9.532522538171024351e-01,0.000000000000000000e+00,1.740741881807072317e-02,2.934032736482687295e-02,0.000000000000000000e+00
9.499163111273518645e-01,0.000000000000000000e+00,2.301258055552879433e-02,2.707110831711925444e-02,0.000000000000000000e+00
9.560675306182627731e-01,0.000000000000000000e+00,1.317919613469793749e-02,3.075327324703923393e-02,0.000000000000000000e+00
9.422771654827447607e-01,0.000000000000000000e+00,9.363704016299930627e-03,3.107632774223278646e-02,1.728280275872264363e-02
9.442850300695136978e-01,0.000000000000000000e+00,2.197544007961233642e-02,2.789338880704603923e-02,5.846141043827833735e-03
9.530794070096072490e-01,0.000000000000000000e+00,1.816747881793137967e-02,2.875311417246122908e-02,0.000000000000000000e+00
9.487799904011987584e-01,0.000000000000000000e+00,2.361155317667274975e-02,2.760845642212846063e-02,0.000000000000000000e+00
9.561046324855856371e-01,0.000000000000000000e+00,1.376617909659543122e-02,3.012918841781880505e-02,0.000000000000000000e+00
9.558046164881286444e-01,0.000000000000000000e+00,1.510989283985003651e-02,2.908549067202136768e-02,0.000000000000000000e+00
9.498139244450743979e-01,0.000000000000000000e+00,2.139173655412463654e-02,2.879433900080100028e-02,0.000000000000000000e+00
9.605567788009173880e-01,0.000000000000000000e+00,8.150087768557487053e-03,3.129313343052514407e-02,0.000000000000000000e+00
9.564988798778947254e-01,0.000000000000000000e+00,1.315926705107340298e-02,3.034185307103190107e-02,0.000000000000000000e+00
9.280804614983226841e-01,0.000000000000000000e+00,1.706732236645662829e-02,2.794171197221018491e-02,2.691050416301041942e-02
9.188525812092909195e-01,5.084608489869527764e-02,1.813439382208171169e-03,2.848789450980562452e-02,0.000000000000000000e+00
9.544039016932431840e-01,0.000000000000000000e+00,1.650575776708355230e-02,2.909034053967334693e-02,0.000000000000000000e+00
9.562531315189238823e-01,0.000000000000000000e+00,1.314359257652075036e-02,3.060327590455544713e-02,0.000000000000000000e+00
9.346468679867404594e-01,2.476609696717893203e-02,1.229342868020934752e-02,2.829360636587119338e-02,0.000000000000000000e+00
9.522017056719187522e-01,0.000000000000000000e+00,1.885542048434222379e-02,2.894287384373905175e-02,0.000000000000000000e+00
