# anmx, denit, nitox, dnrn
1.522497790815973695e-01,1.184655518670885005e-01,3.047588476060961726e-01,2.610423620355284968e-01
8.878604316986338230e-01,1.264087541349787625e+00,1.075170953841675603e+00,7.854893306292709543e-01
1.530719632350231230e+00,9.483148211051886101e-01,1.459347982899315443e+00,7.691436636597055454e-01
1.428784033708551338e+00,2.002868190070899723e-01,1.309945910019378434e+00,5.246325250723310463e-01
1.816939941684974968e+00,1.002674646626975807e+00,1.447519244654810855e+00,4.996387614133378507e-01
1.566250216109533522e+00,1.642547874412392472e+00,7.313410628446126438e-01,2.716633218866491006e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.078879761492928357e-02,8.078879761492924194e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.035358485817916840e-01,1.035358485817920449e-01
