# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.640471918378942240e-01,0.000000000000000000e+00,4.028378203125767068e-03,3.192442995898005925e-02,0.000000000000000000e+00
9.670988963462263666e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.290110365377368895e-02,0.000000000000000000e+00
9.549923926237123828e-01,0.000000000000000000e+00,5.415542168068970819e-03,3.156279621628293314e-02,8.029268991935675087e-03
9.303979118143161919e-01,0.000000000000000000e+00,4.911146047038187495e-03,3.170230591659641689e-02,3.298863622204926266e-02
9.618316915969413738e-01,0.000000000000000000e+00,7.977101917515168339e-03,3.019120648554339884e-02,0.000000000000000000e+00
9.684318249480171614e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.156817505198280388e-02,0.000000000000000000e+00
9.631412656206917999e-01,0.000000000000000000e+00,4.085968924192834827e-03,3.277276545511534356e-02,0.000000000000000000e+00
9.550724618435626478e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.383932107295139352e-02,1.108821708348599853e-02
9.670812439351395007e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.291875606486056177e-02,0.000000000000000000e+00
9.388988817974724954e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.086795845803365704e-02,3.023315974449389265e-02
8.157143906215875706e-01,7.382254555867592827e-02,0.000000000000000000e+00,2.771622989583348573e-02,8.274683392390293213e-02
9.616949578085367545e-01,0.000000000000000000e+00,7.374837553792680522e-03,3.093020463767056499e-02,0.000000000000000000e+00
9.080073418377275773e-01,0.000000000000000000e+00,1.084386133733502948e-02,2.866262011248252653e-02,5.248617671245479899e-02
9.670325933865545620e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.296740661344544493e-02,0.000000000000000000e+00
9.587310833392558296e-01,0.000000000000000000e+00,1.020856907481607415e-02,3.106034758592803730e-02,0.000000000000000000e+00
9.645834253965611671e-01,0.000000000000000000e+00,2.021212793798815403e-03,3.339536180963985357e-02,0.000000000000000000e+00
9.665048960426965152e-01,0.000000000000000000e+00,9.721664084526662232e-04,3.252293754885079990e-02,0.000000000000000000e+00
9.671958435537679755e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.280415644623202454e-02,0.000000000000000000e+00
9.634077076274714102e-01,0.000000000000000000e+00,5.652505703531708094e-03,3.093978666899666746e-02,0.000000000000000000e+00
9.674216089973075583e-01,0.000000000000000000e+00,2.200336005346180315e-03,3.037805499734612738e-02,0.000000000000000000e+00
9.666874076138941563e-01,0.000000000000000000e+00,9.503660095753598339e-04,3.236222637653050904e-02,0.000000000000000000e+00
9.657285628291489843e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.427143717085098795e-02,0.000000000000000000e+00
8.622539581488601890e-01,2.040212574010180288e-02,4.910675160017917949e-03,2.979750495112029607e-02,8.263573599989978979e-02
9.576519334156634589e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.213495912111820341e-02,1.021310746321835161e-02
9.511743951937854380e-01,9.507640878618920169e-03,0.000000000000000000e+00,3.163362451786749796e-02,7.684339409728035454e-03
9.679112758653658499e-01,0.000000000000000000e+00,8.268097756201405878e-05,3.200604315707209629e-02,0.000000000000000000e+00
8.546722405245783527e-01,0.000000000000000000e+00,5.664382704567367914e-03,2.888022350605242913e-02,1.107831532648019257e-01
8.552427787669588666e-01,0.000000000000000000e+00,1.251064217361969218e-02,2.712218568531022181e-02,1.051243933741112108e-01
9.631965816408671888e-01,0.000000000000000000e+00,4.984178988464293622e-03,3.181923937066854363e-02,0.000000000000000000e+00
8.355415416590120659e-01,3.475160378402221417e-02,0.000000000000000000e+00,2.692723505628199718e-02,1.027796195006835805e-01
9.119734097218921143e-01,0.000000000000000000e+00,4.418621915478110167e-03,2.988176085304351803e-02,5.372620750958622543e-02
9.291544082116399705e-01,2.968573258019677891e-02,0.000000000000000000e+00,3.164289574257896781e-02,9.516963465584211621e-03
8.421948655086751723e-01,0.000000000000000000e+00,5.603859617770113807e-04,2.910898975839480707e-02,1.281357587711530188e-01
9.430503030405525955e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.208084147511654910e-02,2.486885548433083459e-02
8.333394982219591851e-01,0.000000000000000000e+00,9.023065031302688124e-03,2.693114707371047425e-02,1.307062896730275259e-01
9.618581549869014147e-01,0.000000000000000000e+00,5.718475353063670087e-03,3.242336966003506182e-02,0.000000000000000000e+00
9.151850921897919378e-01,2.761606524904588675e-02,0.000000000000000000e+00,3.014643148521781862e-02,2.705241107594432565e-02
9.621274012928159314e-01,0.000000000000000000e+00,6.358829859566695469e-03,3.151376884761744601e-02,0.000000000000000000e+00
8.148135006442626116e-01,6.258794460462267784e-02,0.000000000000000000e+00,2.758371900509812638e-02,9.501483574601669868e-02
9.681017661714539368e-01,0.000000000000000000e+00,4.002817764657732951e-04,3.149795205208037047e-02,0.000000000000000000e+00
9.566719241622488878e-01,0.000000000000000000e+00,1.293783774657899024e-02,3.039023809117208721e-02,0.000000000000000000e+00
6.808660711470334581e-01,1.061294889385663853e-01,0.000000000000000000e+00,2.257308570797116401e-02,1.904313542064288434e-01
8.772500144047764570e-01,0.000000000000000000e+00,5.523576298965205333e-04,2.949259363303348078e-02,9.270503433229349000e-02
8.517426545539951155e-01,0.000000000000000000e+00,1.158718964976420199e-02,2.718528130596067904e-02,1.094848744902799237e-01
8.260159194908769376e-01,0.000000000000000000e+00,7.587101304403171681e-03,2.707658467724122567e-02,1.393203945274786026e-01
9.186692699514299454e-01,0.000000000000000000e+00,1.838292623149438351e-03,3.123149176019410223e-02,4.826094566522655394e-02
9.354132131950458895e-01,3.278918938590602572e-02,0.000000000000000000e+00,3.179759741904805703e-02,0.000000000000000000e+00
9.556998874427546919e-01,0.000000000000000000e+00,4.061822068593811709e-03,3.086841933842249253e-02,9.369871150229084483e-03
8.912420203522875006e-01,8.085351566834104997e-02,0.000000000000000000e+00,2.790446397937135573e-02,0.000000000000000000e+00
