# NO3, NO2, Nstar, TA, DIC
-1.388628489136881083e-02,3.321286023291879219e-02,9.689265505002070400e-03,5.701518160306804361e-01,9.999999999999644729e-01
-8.910211631391184994e-02,6.285643310300288722e-02,-5.186004042937558678e-02,3.883258856308984264e-01,1.000000000000000000e+00
-7.075326675296522705e-02,3.456503338273175796e-02,-7.341210039282974886e-02,9.953000576737736083e-02,9.999999999999715783e-01
-1.774252843311849015e-01,-3.315521793101612602e-02,-2.893645239313152873e-01,-1.025386558286136562e-01,1.000000000000024869e+00
-1.665046328078149673e-01,-6.640280512386999290e-03,-2.604666233761612215e-01,8.716947936982677447e-02,9.999999999999786837e-01
-1.159088114092088895e-01,-2.126643010150015833e-02,-2.030158150097911562e-01,2.204494490351436298e-01,9.999999999999573674e-01
3.016191457692388722e-01,-6.808741173362307941e-02,9.680506840029291099e-03,4.518974114884213300e-01,9.999999999999833467e-01
3.802653770957329371e-01,-6.200955605232907897e-02,1.377748451429203214e-01,7.959954220668983282e-01,9.999999999999857891e-01
