# anmx, denit, nitox, dnrn
5.240209323633832766e-02,2.533866371938733528e-02,4.945862736509782565e+01,5.046363187794639060e+01
7.359741703887661135e-01,8.750132242398609428e-01,4.734539814604212893e+01,5.104361445932920560e+01
1.485863831916809152e+00,3.557389795680486189e-01,4.769138227496703308e+01,5.046701491354821201e+01
5.989887959713395382e+00,2.256284423462874902e-02,4.402565936280321068e+01,4.996188983324902466e+01
4.976239463431791243e+00,5.541959399228960637e-01,4.432918234419497594e+01,5.014038225245033686e+01
2.960995215476807552e+00,2.138473562544891404e+00,4.522134005532736722e+01,4.967919116665119361e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.316748248458297610e+01,4.683251751541694574e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.470386515739865985e+01,4.529613484260153200e+01
