# NO3, NO2, Nstar, TA, DIC
1.867477970021674816e-02,1.635822100627448358e-02,1.964529893347968792e-02,1.093941529411512209e-01,1.023085589478829397e-12
4.425365784108527961e-02,5.659534114867909721e-02,4.316617590102855145e-02,1.427014668698705357e-01,2.069326601998657469e-12
5.926535724968869795e-02,6.077427778330304203e-02,9.894895878734134842e-02,1.772652483534976342e-01,1.542839052717421128e-11
5.655699288487749804e-02,2.922254531670487321e-02,8.146914762041217173e-02,9.307507643658538554e-02,1.803166066687699381e-11
5.737497935496715940e-02,2.167626161742216423e-02,9.087834541759176599e-02,6.265167832283236038e-02,1.247494208840832039e-12
2.330467585879568426e-02,1.786472345035099857e-02,4.377853379171514625e-02,4.910441428230330474e-02,2.456893986815081048e-12
9.456726026116184236e-03,2.889156951597605331e-03,6.074844096234168454e-03,9.547121434132154263e-03,2.744935417343531027e-13
8.406879986429442383e-03,5.026238301557962342e-03,4.788217154064015879e-03,1.239763972519968005e-02,8.819872387991310069e-14
