# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
8.546694685590521257e-01,9.932292585596426415e-02,4.200972518026433247e-03,2.681409097351484389e-02,1.499254209344237990e-02
8.100097400439829620e-01,1.350561615964954720e-01,4.108112061274854358e-04,2.605918531165246285e-02,2.846410184174157088e-02
9.002538144626724970e-01,0.000000000000000000e+00,1.301866192289934977e-02,2.841727427619512164e-02,5.831024933823299172e-02
8.473195964500670474e-01,1.253960253780116718e-01,0.000000000000000000e+00,2.728437817192128426e-02,0.000000000000000000e+00
8.664106452352242638e-01,6.529786937257997526e-02,6.655800412065175295e-03,2.763849697935486308e-02,3.399718800077552311e-02
9.110923890992727037e-01,5.376987550308175851e-02,5.594945307190058587e-03,2.954279009045536822e-02,0.000000000000000000e+00
8.403249214124930422e-01,5.791997803572120768e-02,4.422496230633244860e-03,2.721438621172640737e-02,7.011821810942611699e-02
8.246049988342873949e-01,1.248406967328455075e-01,3.994973134551843379e-03,2.588875332278116337e-02,2.067057797553411777e-02
7.924876932886972813e-01,1.135914804762686581e-01,1.080538855268591220e-03,2.585632970930408503e-02,6.698395767046141924e-02
8.793080794211101114e-01,8.997025768885764940e-02,2.343107982952476447e-03,2.837855490707969983e-02,0.000000000000000000e+00
8.353946006186206974e-01,8.586491239497265338e-02,4.747557377194565852e-03,2.648709764089524077e-02,4.750583196831676541e-02
8.544590891845854630e-01,9.852051770681241605e-02,0.000000000000000000e+00,2.777890964548007310e-02,1.924148346312209296e-02
8.591765760818474984e-01,5.984029758258452292e-02,6.424620341886335025e-03,2.696655659592073900e-02,4.759194939776097144e-02
9.241895205273500391e-01,2.523144264673934586e-02,9.459258724149609970e-03,3.013570522337524760e-02,1.098407287838548858e-02
8.595767007468214649e-01,7.512250657485558536e-02,7.838148169211935773e-03,2.655388197938333972e-02,3.090876252972761876e-02
8.743129977567570821e-01,7.472510245609843837e-02,1.210420425590185735e-03,2.844280941732158646e-02,2.130866994423263883e-02
8.673081688460597682e-01,3.767317324881264834e-02,8.907886411631338666e-03,2.773382331105878756e-02,5.837694818243742423e-02
8.448064008834480498e-01,1.253792415362627588e-01,3.421219900842439356e-03,2.639313767944673206e-02,0.000000000000000000e+00
8.829800032324977010e-01,6.661073463733829803e-02,6.402757457504340208e-03,2.855456546937537934e-02,1.545193920328430393e-02
8.591953690747464734e-01,0.000000000000000000e+00,9.810921116135013290e-03,2.774977560046022404e-02,1.032439342086582529e-01
8.905403433957819193e-01,7.537272715945358970e-02,5.132447149313767130e-03,2.895448229545070570e-02,0.000000000000000000e+00
8.682308456265552810e-01,2.342147635212619983e-02,1.366520834377437342e-02,2.702699858295925725e-02,6.765547109458476538e-02
9.576553056487762117e-01,0.000000000000000000e+00,1.261233277985691383e-02,2.973236157136687624e-02,0.000000000000000000e+00
8.952139613500085247e-01,6.909488938476371356e-02,7.687787447066800860e-03,2.800336181816100167e-02,0.000000000000000000e+00
8.518851636755347956e-01,1.100319219116437514e-01,2.708400326109359265e-03,2.695409053417035378e-02,8.420423552541906123e-03
8.921008034378926643e-01,0.000000000000000000e+00,1.169538948196276358e-02,2.849962744901389164e-02,6.770417963113053994e-02
8.649854605538090935e-01,8.532046777243407210e-02,4.315995891210447008e-03,2.790215829939175080e-02,1.747591748315462101e-02
9.072830744736521957e-01,1.978843211309574621e-02,1.181536393678158867e-02,2.855472755209053498e-02,3.255840192438010788e-02
8.779909881938827709e-01,6.720051723864767929e-03,1.424061140415514536e-02,2.755293776275891462e-02,7.349541091533826065e-02
9.398113314309196609e-01,0.000000000000000000e+00,1.262286053552627574e-02,2.978193421696045257e-02,1.778387381659362818e-02
8.727487016199197978e-01,6.714087201049458165e-02,4.842336637652646866e-03,2.787921974601230771e-02,2.738886998592081345e-02
8.636337976350129120e-01,6.935357031582879694e-02,1.035272106979555264e-03,2.825083497779919822e-02,3.772652496437950420e-02
8.401171666608417965e-01,1.255544526609590761e-01,1.474392605250350206e-03,2.689672523605797505e-02,5.957262836890884344e-03
8.567150187925607341e-01,2.211723955348061585e-02,1.142731291093534128e-02,2.672600959814044885e-02,8.301441914488280616e-02
8.865221025458526194e-01,4.313368191108001709e-02,7.748448423918089661e-03,2.818632330057561919e-02,3.440944381857384549e-02
9.189974054839478157e-01,0.000000000000000000e+00,1.043434231755557481e-02,2.926205273537665560e-02,4.130619946311989837e-02
8.513909113860581579e-01,1.056186749446622053e-01,2.218329771789182264e-03,2.759944963987605998e-02,1.317263425761446005e-02
9.147981865727594641e-01,0.000000000000000000e+00,9.714505034790862914e-03,2.983637615059376441e-02,4.565093224185587384e-02
8.436868780371350462e-01,8.360365193136895523e-02,5.387947665461102591e-03,2.572891309323401335e-02,4.159260927280075681e-02
8.971227871256052255e-01,4.449165384827387382e-02,6.414239672165082673e-03,2.929486731676021749e-02,2.267645203719538538e-02
9.569007124343614779e-01,0.000000000000000000e+00,1.223939302105831600e-02,3.047126074018624564e-02,3.886338043938517570e-04
8.947204199464553476e-01,3.376965788929221866e-03,1.267714799490578421e-02,2.781253142170619572e-02,6.141293484800354474e-02
8.580932465720619851e-01,4.146395777454248838e-02,8.800291804523107872e-03,2.682824339219931631e-02,6.481426045667311453e-02
8.595900477675487705e-01,0.000000000000000000e+00,1.253942879717638917e-02,2.725821187885329663e-02,1.006123115564215992e-01
8.836164908953498820e-01,8.172675048490345151e-02,6.822999655751079903e-03,2.783375896399560567e-02,0.000000000000000000e+00
9.266105769617738463e-01,1.077775182967375713e-02,1.044022719456988608e-02,2.954391592469576139e-02,2.262752808928676640e-02
8.322035966485377134e-01,6.577531654525078930e-02,2.903989696247386183e-03,2.638491351105291122e-02,7.273218359891119034e-02
8.926568722261517541e-01,7.231437148763092404e-02,6.494406301803956269e-03,2.853434998441327017e-02,0.000000000000000000e+00
8.940757142930888524e-01,0.000000000000000000e+00,1.021193935848277619e-02,2.886678887939637950e-02,6.684555746903192430e-02
8.966322068300202064e-01,0.000000000000000000e+00,1.315290454238014946e-02,2.868153524048058095e-02,6.153335338711891228e-02
8.825497750258342045e-01,4.918770994666560314e-02,8.168846364869399024e-03,2.766250920679423977e-02,3.243115945583660564e-02
8.948307445078041988e-01,6.033516388663408801e-03,1.229391448074944326e-02,2.840953340278718625e-02,5.843229121999579667e-02
8.669914495080440764e-01,0.000000000000000000e+00,1.190073396407412970e-02,2.747301337477702290e-02,9.363480315310489244e-02
