# NO3, NO2, Nstar, TA, DIC
-2.320932801229536047e-02,2.168735589464665381e-02,-2.453224709059443048e-03,5.417063967736353014e-01,9.493935642712485468e-01
-8.969644746822869052e-02,5.320587915216234975e-02,-5.093011687794145315e-02,3.687802302747776872e-01,9.439578061883894256e-01
-7.060293028594144538e-02,2.719581420613215172e-02,-7.702366791105087762e-02,1.580556554265663272e-01,9.315718298434505495e-01
-1.381201465286112651e-01,-2.632566843927763856e-03,-2.808413681253610350e-01,8.999140775114725099e-02,9.104845309415646737e-01
-1.388586981125765618e-01,8.215246499999606655e-03,-2.452698616246566377e-01,1.121017855416770043e-01,9.167959240540480836e-01
-1.064856573652521732e-01,-1.825891312680405498e-02,-1.894578190129713735e-01,2.059550464964885197e-01,9.299184616248505897e-01
1.731758357448625052e-01,-1.731758357448625052e-01,0.000000000000000000e+00,4.235226245013831159e-01,9.372125985624593092e-01
2.095736407121384648e-01,-2.095736407121384648e-01,0.000000000000000000e+00,7.542369818965242168e-01,9.473531088516368159e-01
