# Layers
2.500000000000000000e+01
2.525000000000000000e+01
2.550000000000000000e+01
2.564999999999999858e+01
2.580000000000000071e+01
2.600500000000000256e+01
2.621000000000000085e+01
2.625999999999999801e+01
2.630999999999999872e+01
2.637500000000000000e+01
2.644000000000000128e+01
2.655499999999999972e+01
2.667000000000000171e+01
2.683500000000000085e+01
2.700000000000000000e+01
2.714999999999999858e+01
2.730000000000000071e+01
