# NO3, NO2, Nstar, TA, DIC
9.235932866336327152e+00,2.330723160214576595e+00,1.512256844330448402e+01,4.455965677705978401e+00,4.503511254591492374e+00
1.064368427503354253e+00,1.032865574716751134e+01,5.348461905871464417e+00,5.431578710363807794e+00,5.625132972927306518e+00
9.356640403521103266e+00,3.761880458801521598e+01,8.909368076074350995e+00,9.312285686723021172e+01,7.084862586634297799e+00
1.217541261683030207e+01,1.268480348732104979e+01,3.642385043001408196e+00,1.417277698571982683e+02,8.484851949898581935e+00
1.482836929845103313e+01,1.841660788067967758e+01,5.050571103208459256e+00,1.123509433384803924e+04,8.594209243142646670e+00
1.310602822811484658e-01,1.870335749013124627e+01,9.676040063280096248e+00,6.770187324220415803e+00,6.679442745559867056e+00
3.993975956152341666e+01,1.114134454126852347e+02,1.000000000000000000e+02,6.446942033278288520e+00,6.450976404002110698e+00
4.545611926411849169e+01,2.590694506829030956e+02,1.000000000000000000e+02,5.306204727513275543e+00,5.306287294589686176e+00
