# NO3, NO2, Nstar, TA, DIC
2.218741120810180725e-02,2.138806999975361584e-02,2.054495857636114489e-02,6.714462196153060669e-02,4.719749038282649586e-12
3.773581491872460281e-02,5.203464057740098819e-02,4.320150625869749461e-02,8.939368886818209459e-02,1.116778343850547748e-12
4.447549182422867037e-02,5.950866363522180208e-02,5.937284842924263339e-02,8.691586887749798429e-02,1.272252371146565903e-12
3.733560715332989721e-02,4.205197759392995116e-02,5.140124147660151549e-02,3.831146231900958016e-02,1.016999693882999730e-11
3.634035604140164327e-02,3.610391849101347861e-02,5.083910386454897762e-02,3.655330196592133929e-02,2.362612312536450603e-11
1.797915294118852467e-02,2.608721402863416541e-02,3.605825915333302906e-02,2.595637655034509911e-02,1.343168654732002864e-12
5.399953391769306971e-03,5.209035659995410635e-03,6.347330183148812942e-03,5.001547650745244433e-03,3.017633596010218408e-13
3.964850994507786684e-03,2.949852276464105284e-03,2.450998679115376153e-03,5.366606970763318149e-03,5.483897927334173358e-14
