# NO3, NO2, Nstar, TA, DIC
-1.127923591912864815e-01,7.160210505279315796e-02,-2.991889551343796666e-02,6.445891483195200777e-01,9.999999999999467093e-01
-1.409643493761113808e-01,1.260409982174782173e-01,-3.560071301246160030e-02,3.101604278074674426e-01,9.999999999999662492e-01
-4.579916943521289419e-02,2.233139534884573396e-02,-7.419734219267654085e-02,5.632890365446030501e-02,1.000000000000014211e+00
-3.097367075664648750e-01,1.131722903885418463e-01,-2.999182004090047426e-01,-2.231595092025386862e-01,9.999999999996589395e-01
-2.661318093633618931e-01,7.267773267982068075e-02,-2.960731607699262913e-01,-8.360136824769881514e-04,9.999999999999715783e-01
-1.310095758770262742e-01,7.042770932936240347e-02,-1.461779514795670809e-01,2.897133449491340329e-01,1.000000000000042188e+00
3.409448385200037901e-01,-9.685868813971056090e-02,1.478800670273908158e-02,4.435969247100857160e-01,9.999999999999942268e-01
3.885887275311475375e-01,-5.902796010481117794e-02,1.461792385257707494e-01,7.894894416436279982e-01,1.000000000000001776e+00
