# NO3, NO2, Nstar, TA, DIC
1.657385581170966571e+00,1.049746325794648527e+01,1.723579532882531495e+01,4.303027620731665337e+00,4.432591726050295833e+00
2.640025417468847113e+00,4.428830523455152246e+01,9.561690663460955975e+00,8.089619544661900363e+00,8.165816373262670069e+00
4.616557893189514772e+01,2.818231816777440599e+02,1.000000000000000000e+02,5.631716494363949721e+00,5.629290012961615908e+00
