# NO3, NO2, Nstar, TA, DIC
1.400751376214376918e-02,1.492989442158416599e-02,1.675852120797039976e-02,3.757006201590977479e-02,2.196100447236740873e-14
1.559648345993643742e-02,9.601101162597569863e-03,2.552640767134061600e-02,2.515378000311942544e-02,5.847497600744900276e-13
3.410873384375079538e-03,1.289997594443999859e-03,2.590050999163812009e-03,5.348630959999291917e-03,2.844465933125420871e-14
