# NO3, NO2, Nstar, TA, DIC
-1.812485549596992151e-01,1.842946798432937849e-01,-4.427155919848391186e-02,6.519760926110551580e-01,1.000000000000037303e+00
-1.266886702707731294e-01,1.941854799415140137e-02,-2.426737279287229376e-01,1.548991855959087616e-01,9.999999999999644729e-01
3.717608506936153079e-01,-5.241570217119037589e-02,9.759179039551796331e-02,6.805181792977041955e-01,1.000000000000018208e+00
