# anmx, denit, nitox, dnrn
1.094497656678533826e+00,9.509662836849480660e-02,4.485992537422735182e+01,5.395048034072570431e+01
4.710876450627742074e+00,1.888871357055539324e-01,4.491918363760459698e+01,5.018105277606228753e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.415911838993475413e+01,4.584088161006534534e+01
