# Layers
2.580000000000000071e+01
2.595000000000000284e+01
2.610000000000000142e+01
2.622500000000000142e+01
2.635000000000000142e+01
2.642500000000000071e+01
2.650000000000000000e+01
2.685000000000000142e+01
2.719999999999999929e+01
