# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
8.897800908358882710e-01,0.000000000000000000e+00,5.489319467641899479e-03,3.012370989458979659e-02,7.460687980188017432e-02
8.423855007786117399e-01,5.938498537669856248e-02,4.917341377998740368e-03,2.739585509622835535e-02,6.591631737046266259e-02
8.311977894367490460e-01,0.000000000000000000e+00,6.746315601968672082e-03,2.797225220163049655e-02,1.340836427596518721e-01
7.949863119092450692e-01,0.000000000000000000e+00,8.635208030126052814e-03,2.626849083392798073e-02,1.701099892267007863e-01
8.232317185381579083e-01,2.490822517929170907e-02,6.581253484843223311e-03,2.668770495291050010e-02,1.185910978447966557e-01
8.505090518356797080e-01,4.329692828519674658e-02,6.552341642366172128e-03,2.703586898372388816e-02,7.260580925303358746e-02
8.538074915550493138e-01,0.000000000000000000e+00,7.910759034641246315e-03,2.837929737011498157e-02,1.099024520401944288e-01
8.526869213919675561e-01,0.000000000000000000e+00,1.109732677313174029e-02,2.640839427261547009e-02,1.098073575622851294e-01
8.529750462018125257e-01,8.185550928753758393e-02,0.000000000000000000e+00,2.854309616855389350e-02,3.662634834209602119e-02
7.965126468627483636e-01,8.811720056069187457e-02,3.607723764131659603e-03,2.544358925358197049e-02,8.631883955884622761e-02
8.680954755135537049e-01,8.149939934291482169e-02,0.000000000000000000e+00,2.863811553591794762e-02,2.176700960761348072e-02
8.489990696348075350e-01,0.000000000000000000e+00,9.257736372401337982e-03,2.784523843105104340e-02,1.138979555617402745e-01
8.639219987086548258e-01,2.492059178702114158e-02,4.864523235700719296e-03,2.852801863840525101e-02,7.776486763021790705e-02
8.253547081294893006e-01,7.048271446568175891e-02,1.643282425870190707e-03,2.745994351885752000e-02,7.505935146010118963e-02
8.595445371947622037e-01,5.467589685061313709e-02,4.191923610889657613e-03,2.816275139091979629e-02,5.342489095281522521e-02
8.816098178360235460e-01,0.000000000000000000e+00,7.270942312966766942e-03,2.911443240686342054e-02,8.200480744414621881e-02
8.426617923850120428e-01,5.759177870937436799e-02,1.870732105464573657e-03,2.766102621026729491e-02,7.021467058988176135e-02
8.738627097595950133e-01,0.000000000000000000e+00,6.803525913484319808e-03,2.941984287480977830e-02,8.991392145211091202e-02
7.731244636161586081e-01,9.942892642849977813e-02,0.000000000000000000e+00,2.469740803292352557e-02,1.027492019224182790e-01
8.415916630259228093e-01,4.214318933175542625e-02,5.895103648238624733e-03,2.715198835875014954e-02,8.321805563533302141e-02
8.644573332828292545e-01,4.024276803072368569e-02,6.269291574914117801e-03,2.854729222945033562e-02,6.048331488208257001e-02
7.910537449883707772e-01,6.585260077983100258e-02,6.670768003640195447e-03,2.450963915850981611e-02,1.119132470696482390e-01
8.230389749947585321e-01,5.489327619057530333e-02,4.520176011506913359e-03,2.669527897906861721e-02,9.085229382409068521e-02
8.630269276905361275e-01,0.000000000000000000e+00,8.213901514859959369e-03,2.852456393232157689e-02,1.002346068622822772e-01
8.784032527653325984e-01,6.244180411422375898e-02,2.808801980923518720e-03,2.888458845641718106e-02,2.746155268310280367e-02
7.958388294018552411e-01,1.133383975273167116e-01,1.326302057211155207e-03,2.520910352777337715e-02,6.428736748584355787e-02
8.527967774235617471e-01,0.000000000000000000e+00,1.302958498016588279e-02,2.754053342144649127e-02,1.066331041748259101e-01
8.637727514532282935e-01,0.000000000000000000e+00,8.571639890755364255e-03,2.837179712426304151e-02,9.928381153175332152e-02
8.676674930988450551e-01,0.000000000000000000e+00,9.011878471848058098e-03,2.873730617740548679e-02,9.458332225190134446e-02
8.288297029063659282e-01,0.000000000000000000e+00,1.068286290688474222e-02,2.621757654333099416e-02,1.342698576434184776e-01
8.319815566348927049e-01,3.185691838685952848e-02,8.883259461154750791e-03,2.617709116425544214e-02,1.011011743528374973e-01
8.558344538429121240e-01,0.000000000000000000e+00,8.970484091670618068e-03,2.811085999063717145e-02,1.070842020747799633e-01
8.549324420741919450e-01,2.907688949805134482e-02,3.576713773177620046e-03,2.826748145977485416e-02,8.414647319480417220e-02
8.064385483125856569e-01,5.836737794755635783e-02,6.500500122161018482e-03,2.576057795594831681e-02,1.029329956617486691e-01
8.227113923007197682e-01,1.397183431323481273e-01,0.000000000000000000e+00,2.613058739286815493e-02,1.143967717406402934e-02
8.473057863829650538e-01,6.961805853799045950e-03,8.521903493901722415e-03,2.758602284425943491e-02,1.096244814250746519e-01
8.493702157678230114e-01,0.000000000000000000e+00,1.023937682363946534e-02,2.762203728728817101e-02,1.127683701212493089e-01
8.153617703642112025e-01,6.821517758444640978e-02,2.392800199203996663e-03,2.666797968216532561e-02,8.736227216997313749e-02
8.044181195081835378e-01,1.114346713591322785e-01,0.000000000000000000e+00,2.607327599719054881e-02,5.807393313549370772e-02
8.279987130784409732e-01,6.161505670228288600e-02,2.962652951803928722e-03,2.724500848758379737e-02,8.017856877988840947e-02
7.615210939117198485e-01,1.085747779042563754e-01,0.000000000000000000e+00,2.431055827493444274e-02,1.055935699090893576e-01
8.083984995114953387e-01,0.000000000000000000e+00,8.270079897675539429e-03,2.663357570459999255e-02,1.566978448862291484e-01
