# NO3, NO2, Nstar, TA, DIC
-3.462455699103585138e-02,4.432133888270206601e-02,3.196245027588973109e-03,6.930968525950262915e-01,9.999999999999928946e-01
-1.059885197372859855e-01,1.021654540184626508e-01,-6.686457812000647094e-02,4.053468814225009709e-01,9.999999999999857891e-01
-9.546488406684838779e-02,6.223978173510999468e-02,-7.692680514699878902e-02,2.027183233498988102e-01,9.999999999999715783e-01
-2.719138074505469405e-01,-7.504010192176037430e-03,-3.891993785139689077e-01,-2.071309642086056613e-01,9.999999999999786837e-01
-2.135841024138190325e-01,6.830082017891168922e-03,-2.898084620270384715e-01,6.671477659475755217e-02,1.000000000000074607e+00
-7.093696139086713703e-02,-2.266443828232833635e-02,-1.482679284038523337e-01,3.326178561396702094e-01,1.000000000000003553e+00
3.189839213098243365e-01,-7.391810695334688486e-02,1.869332886576885455e-02,4.482700302215016919e-01,1.000000000000013989e+00
3.782991101982302595e-01,-6.005304118140127739e-02,1.366287948637575356e-01,7.961971552702458155e-01,1.000000000000015987e+00
