# NO3, NO2, Nstar, TA, DIC
4.544265782704490220e-03,8.353388572422404401e-03,8.046053909021234213e-03,3.090790826617706433e-02,4.581139525616517716e-02
9.991220174523224307e-03,2.248409654665149693e-02,-8.356791399267204934e-03,2.041063968277784246e-02,5.614535586064250960e-02
1.591066347730762942e-03,1.198689735013611091e-02,3.754122165915974030e-04,-1.177454216462625602e-02,6.453641569239709774e-02
-5.482623756201099319e-02,-3.664908450037316495e-02,-1.331438735329143475e-02,-2.970119308232624933e-01,9.579852812160027931e-02
-3.989986882542023716e-02,-2.233812922693210329e-02,-1.242162063343354994e-02,-3.673040899073708176e-02,8.581879972457240324e-02
-2.730152633689475472e-03,4.262519003651599192e-04,-9.699792582299804344e-03,2.203777384785948756e-02,6.494359221319601083e-02
1.350002728033911081e-01,1.100655415530863435e-01,1.869332886576885455e-02,2.831067828421907073e-02,6.336344716529873633e-02
1.705860256817905984e-01,1.476600433350383768e-01,1.366287948637575356e-01,4.187597650483854128e-02,5.256637994212443044e-02
