# anmx, denit, nitox, dnrn
1.017781199928662200e-01,7.321077246465990118e-02,4.898219512546964438e+01,5.084281598207287090e+01
1.155069069775069401e+00,5.713661992918910304e-01,4.668793117046271846e+01,5.158563356047044834e+01
1.405241960098893017e+00,6.103815255384461569e-01,4.708799420943881131e+01,5.089638230492401760e+01
8.142360356228202534e+00,0.000000000000000000e+00,4.137315105990052899e+01,5.048448858387134663e+01
5.787726685454783748e+00,4.028933471736560468e-01,4.331960753755122084e+01,5.048977242982005009e+01
2.276553515483705326e+00,1.652075731283287219e+00,4.649622033001760713e+01,4.957515042321538346e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.334573978907011593e+01,4.665426021093000486e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.466584919179899060e+01,4.533415080820105203e+01
