# NO3, NO2, Nstar, TA, DIC
-3.916882277374034160e-02,3.596795031027966161e-02,-4.849808881432261971e-03,6.621889443288492272e-01,9.541886047438277174e-01
-1.159797399118092098e-01,7.968135747181115391e-02,-5.850778672073926601e-02,3.849362417397231284e-01,9.438546441393432795e-01
-9.705595041457915073e-02,5.025288438497388377e-02,-7.730221736359038642e-02,2.144928655145250662e-01,9.354635843075744805e-01
-2.170875698885359473e-01,2.914507430819712752e-02,-3.758849911606774730e-01,8.988096661465681814e-02,9.042014718783784044e-01
-1.736842335883987953e-01,2.916821124482327221e-02,-2.773868413936049215e-01,1.034451855854946339e-01,9.141812002755022037e-01
-6.820680875717766156e-02,-2.309069018269349627e-02,-1.385681358215525294e-01,3.105800822918107218e-01,9.350564077868075419e-01
1.839836485064332283e-01,-1.839836485064332283e-01,0.000000000000000000e+00,4.199593519372826211e-01,9.366365528347152525e-01
2.077130845164396611e-01,-2.077130845164396611e-01,0.000000000000000000e+00,7.543211787654072742e-01,9.474336200578915568e-01
