# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.545474984857568179e-01,0.000000000000000000e+00,1.633523298930063955e-02,2.911726852494254600e-02,0.000000000000000000e+00
9.528254887169901322e-01,0.000000000000000000e+00,2.008073945076312844e-02,2.709377183224672900e-02,0.000000000000000000e+00
9.224247851396174536e-01,3.934014555783263423e-02,1.025790032185238884e-02,2.797716898069764480e-02,0.000000000000000000e+00
9.551539096653876015e-01,0.000000000000000000e+00,1.683434470490985380e-02,2.801174562970271120e-02,0.000000000000000000e+00
9.591307077722777130e-01,0.000000000000000000e+00,1.100726512663523053e-02,2.986202710108691594e-02,0.000000000000000000e+00
9.535423802815969907e-01,0.000000000000000000e+00,1.840393312063943673e-02,2.805368659776370788e-02,0.000000000000000000e+00
9.475924070489443185e-01,1.257772947341121578e-02,1.192791830876624437e-02,2.790194516887814155e-02,0.000000000000000000e+00
9.606298182202924751e-01,0.000000000000000000e+00,9.935548531437051259e-03,2.943463324827041983e-02,0.000000000000000000e+00
9.544390210279449782e-01,0.000000000000000000e+00,1.803514365690152971e-02,2.752583531515340534e-02,0.000000000000000000e+00
9.587731811654873759e-01,0.000000000000000000e+00,1.326341468562775884e-02,2.796340414888484963e-02,0.000000000000000000e+00
9.575857640827912798e-01,0.000000000000000000e+00,1.311470521202938444e-02,2.929953070517928720e-02,0.000000000000000000e+00
9.580702890377900127e-01,0.000000000000000000e+00,1.327144970452351184e-02,2.865826125768650146e-02,0.000000000000000000e+00
9.561961585348993653e-01,0.000000000000000000e+00,1.467489188320958947e-02,2.912894958189108513e-02,0.000000000000000000e+00
9.582066667184603315e-01,0.000000000000000000e+00,1.338580109916577207e-02,2.840753218237387565e-02,0.000000000000000000e+00
9.583545242208665327e-01,0.000000000000000000e+00,1.401345392494557709e-02,2.763202185418799431e-02,0.000000000000000000e+00
9.592680552334200694e-01,0.000000000000000000e+00,1.105621847761115682e-02,2.967572628896872691e-02,0.000000000000000000e+00
9.105600182529848263e-01,5.548646811754849584e-02,6.275940493074565370e-03,2.767757313639220701e-02,0.000000000000000000e+00
9.573059033853806854e-01,0.000000000000000000e+00,1.337691031299086120e-02,2.931718630162845687e-02,0.000000000000000000e+00
9.569849966414779585e-01,0.000000000000000000e+00,1.418720160890383705e-02,2.882780174961809341e-02,0.000000000000000000e+00
9.613683867981360764e-01,0.000000000000000000e+00,9.488565026252337997e-03,2.914304817561149535e-02,0.000000000000000000e+00
9.544377442501544850e-01,0.000000000000000000e+00,1.664200780705372626e-02,2.892024794279171931e-02,0.000000000000000000e+00
9.570253857071969739e-01,0.000000000000000000e+00,1.362790498501006108e-02,2.934670930779298761e-02,0.000000000000000000e+00
9.000185581748086916e-01,0.000000000000000000e+00,1.642685590655222974e-02,2.477181378143538878e-02,5.878277213720371763e-02
8.452848739693809010e-01,1.286561715469296541e-01,3.498251108849078695e-04,2.570912937280478427e-02,0.000000000000000000e+00
9.499793030468117738e-01,0.000000000000000000e+00,2.240967750842391693e-02,2.761101944476421557e-02,0.000000000000000000e+00
8.373567802221044687e-01,1.351415848033294120e-01,3.661799453768058155e-03,2.383983552079801949e-02,0.000000000000000000e+00
9.575684372164137148e-01,0.000000000000000000e+00,1.488648466380161281e-02,2.754507811978476953e-02,0.000000000000000000e+00
9.271624090513335137e-01,3.410737460544449595e-02,1.138707699282208094e-02,2.734313935040007595e-02,0.000000000000000000e+00
9.475358867029081145e-01,1.237277083116886112e-02,1.194589669192316732e-02,2.814544577400006353e-02,0.000000000000000000e+00
9.573492215138816874e-01,0.000000000000000000e+00,1.228420121382698543e-02,3.036657727229132367e-02,0.000000000000000000e+00
9.354074211665688310e-01,2.343758002688835218e-02,1.173914591788463406e-02,2.941585288865829206e-02,0.000000000000000000e+00
9.583920587695717863e-01,0.000000000000000000e+00,1.177226182148015561e-02,2.983567940894799389e-02,0.000000000000000000e+00
9.386895994093682472e-01,1.564133919355833319e-02,1.860256387816980675e-02,2.706649751890357128e-02,0.000000000000000000e+00
9.029443037892644908e-01,0.000000000000000000e+00,1.478084094424108458e-02,2.815877776103099459e-02,5.411607750546321149e-02
9.621724521810932629e-01,0.000000000000000000e+00,7.614076819919235808e-03,3.021347099898745447e-02,0.000000000000000000e+00
9.402548950064255617e-01,1.813790684899056066e-02,1.430015328015940210e-02,2.730704486442448939e-02,0.000000000000000000e+00
9.598648982953851272e-01,0.000000000000000000e+00,1.029793895533700869e-02,2.983716274927791789e-02,0.000000000000000000e+00
9.579625035576521119e-01,0.000000000000000000e+00,1.232039917335804938e-02,2.971709726898977624e-02,0.000000000000000000e+00
9.528780864206938261e-01,0.000000000000000000e+00,1.631466158023641561e-02,3.080725199906977560e-02,0.000000000000000000e+00
9.509442262039805582e-01,0.000000000000000000e+00,2.109605765601385574e-02,2.795971614000556174e-02,0.000000000000000000e+00
9.597609843559005149e-01,0.000000000000000000e+00,1.200202659149593627e-02,2.823698905260360603e-02,0.000000000000000000e+00
9.538294859855716012e-01,0.000000000000000000e+00,1.730965019018631396e-02,2.886086382424211602e-02,0.000000000000000000e+00
9.513438506798935768e-01,6.008361973700933507e-03,1.476039196607112705e-02,2.788739538033432885e-02,0.000000000000000000e+00
9.536533576634332876e-01,0.000000000000000000e+00,1.806582959245754336e-02,2.828081274410909271e-02,0.000000000000000000e+00
9.587156871526248958e-01,0.000000000000000000e+00,1.366641305115068490e-02,2.761789979622438287e-02,0.000000000000000000e+00
9.341602376328982382e-01,0.000000000000000000e+00,1.698889429697450840e-02,2.816252372871076368e-02,2.068834434141643419e-02
9.474953461206412353e-01,8.723440741811302329e-03,1.568246109008357425e-02,2.809875204746367650e-02,0.000000000000000000e+00
9.571722646755109754e-01,0.000000000000000000e+00,1.409605570494105661e-02,2.873167961954804783e-02,0.000000000000000000e+00
9.211352254245207538e-01,3.478805491562301372e-02,1.604889086944960228e-02,2.802782879040649142e-02,0.000000000000000000e+00
9.086424288206298439e-01,5.203720224558119195e-02,1.209185214652471960e-02,2.722851678726436950e-02,0.000000000000000000e+00
9.566190593978486367e-01,0.000000000000000000e+00,1.508656286526718904e-02,2.829437773688429220e-02,0.000000000000000000e+00
9.557794320393873111e-01,3.162000019387547871e-03,1.039443880755481532e-02,3.066412913367043760e-02,0.000000000000000000e+00
9.557881905433359693e-01,0.000000000000000000e+00,1.447732274252747260e-02,2.973448671413646271e-02,0.000000000000000000e+00
9.531944528672458006e-01,0.000000000000000000e+00,1.782248563511959830e-02,2.898306149763476419e-02,0.000000000000000000e+00
9.606687665122682906e-01,0.000000000000000000e+00,8.341162613088438579e-03,3.099007087464330373e-02,0.000000000000000000e+00
9.560823819425099401e-01,0.000000000000000000e+00,1.594092739576471324e-02,2.797669066172548541e-02,0.000000000000000000e+00
9.578732795530215949e-01,0.000000000000000000e+00,1.062401073792454062e-02,3.150270970905385409e-02,0.000000000000000000e+00
9.350408266970955395e-01,2.287499745126720871e-02,1.347753762074485086e-02,2.860663823089214935e-02,0.000000000000000000e+00
9.544575480931194456e-01,0.000000000000000000e+00,1.621931307642512574e-02,2.932313883045553973e-02,0.000000000000000000e+00
9.595708471205559587e-01,0.000000000000000000e+00,1.091691706816416002e-02,2.951223581127969744e-02,0.000000000000000000e+00
9.504666136139285904e-01,0.000000000000000000e+00,2.091513905265646872e-02,2.861824733341496521e-02,0.000000000000000000e+00
8.614403045980003615e-01,1.022236071797538864e-01,1.079188835299396167e-02,2.554419986925155275e-02,0.000000000000000000e+00
9.568088294342425026e-01,0.000000000000000000e+00,1.192628798399897154e-02,3.126488258175846857e-02,0.000000000000000000e+00
9.571606040440348018e-01,0.000000000000000000e+00,1.380189381660888726e-02,2.903750213935636995e-02,0.000000000000000000e+00
9.539313249613625700e-01,0.000000000000000000e+00,1.791152147118551391e-02,2.815715356745196116e-02,0.000000000000000000e+00
9.568240731941104471e-01,0.000000000000000000e+00,1.570305645040318693e-02,2.747287035548630699e-02,0.000000000000000000e+00
7.646843731486152596e-01,2.096000520132405287e-01,3.932846773526387299e-03,2.178272806461768393e-02,0.000000000000000000e+00
9.575891853801792308e-01,0.000000000000000000e+00,1.136994048582967015e-02,3.104087413399096024e-02,0.000000000000000000e+00
9.645026053299275981e-01,0.000000000000000000e+00,5.153128680004962804e-03,3.034426599006728731e-02,0.000000000000000000e+00
9.147994415594792317e-01,4.755785127687191943e-02,1.000751662491417351e-02,2.763519053873466497e-02,0.000000000000000000e+00
9.554618707795230481e-01,0.000000000000000000e+00,1.310552713033618331e-02,3.143260209014087786e-02,0.000000000000000000e+00
