# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
2.728841805779148189e+01,7.271158194220865312e+01,8.770733717261317963e+01,1.229266282738640115e+01,4.663092992936083903e+01,5.336907007063900465e+01,2.509714060378431810e+01,7.490285939621553268e+01
4.695915966071934378e+01,5.304084033928059227e+01,9.113230943211677015e+01,8.867690567883208530e+00,4.662718244545695967e+01,5.337281755454318244e+01,7.916095668369976579e+00,9.208390433162989552e+01
9.271345551630196269e+01,7.286544483698246033e+00,8.850359169510208801e+01,1.149640830489808074e+01,4.656498973889173243e+01,5.343501026110835284e+01,1.968926368213851086e-01,9.980310736317859721e+01
1.000000000000000000e+02,0.000000000000000000e+00,7.291948074621477360e+01,2.708051925378535074e+01,4.238231452745922923e+01,5.761768547254067130e+01,0.000000000000000000e+00,1.000000000000000000e+02
9.722619597330934482e+01,2.773804026690756430e+00,7.495050107100550463e+01,2.504949892899444208e+01,4.300536937852373143e+01,5.699463062147615489e+01,7.964781286771925313e-05,9.999992035218713227e+01
4.652801358563710465e+01,5.347198641436295929e+01,7.939180592464956021e+01,2.060819407535064585e+01,4.557727659895108019e+01,5.442272340104906192e+01,4.444180744689544049e+00,9.555581925531031118e+01
nan,nan,1.000000000000000000e+02,0.000000000000000000e+00,5.388542499171096267e+01,4.611457500828905864e+01,1.899650477764022227e+01,8.100349522235956101e+01
nan,nan,1.000000000000000000e+02,0.000000000000000000e+00,5.445987897904394259e+01,4.554012102095616399e+01,3.650058633517276263e+01,6.349941366482707394e+01
