# NO3, NO2, Nstar, TA, DIC
6.209870646340136524e+00,4.787817844799087644e+08,2.577193034265791383e+00,4.693242663285909444e+00,4.530647877146158464e+00
8.197583744230682257e+00,2.399432904137011935e+00,2.454522039772045527e+00,4.946373328040352568e+00,5.864422281890479205e+00
2.355308927931846341e+01,2.024173386066383955e+02,2.409391619538752138e+00,7.938145506469570591e+02,8.474724204422068752e+00
3.133370050405582674e+01,6.624162910466489507e+01,3.632212649954269512e+00,1.355927156911419047e+02,1.240044922697667928e+01
3.183697056057723884e+01,6.919179469859143694e+01,4.983761585794550975e+00,1.621583027256003788e+02,1.158124568519356323e+01
7.114029624612007829e+00,7.786386904512752949e+00,6.712818652263188746e+00,6.499772311633387645e+00,6.746366843333939656e+00
4.233975234112417496e+01,1.477727051080876493e+02,1.000000000000000000e+02,6.431089290495034305e+00,6.441151776256950789e+00
4.840690754100927506e+01,4.792808448354713278e+02,1.000000000000000000e+02,5.242913892821062127e+00,5.239089363731394222e+00
