# NO3, NO2, Nstar, TA, DIC
-1.225881511556695669e-01,2.452079976107413017e-03,-1.456724314465365766e-01,6.411717393817528698e-01,9.546935212284977101e-01
-1.562371261097881270e-01,5.365737963429939583e-02,-1.377255579825462373e-01,2.984364163973777795e-01,9.413557771811754682e-01
-1.549833206320192502e-01,1.698511316364315071e-02,-2.623555253413036303e-01,1.062011064779717073e-01,9.152527579556102300e-01
-2.898304482893256928e-01,-5.493295788898322485e-02,-6.895268123566179463e-01,9.174486202804862933e-02,8.759955077303888116e-01
-2.714401689291694453e-01,-4.347116802479278341e-02,-6.183179804868210727e-01,1.027934225775352373e-01,8.841875431478601888e-01
-1.736764822516803086e-01,-7.749032567808100680e-02,-3.496949736882353221e-01,3.206275247109658944e-01,9.325363315669322750e-01
2.150191232135012509e-01,-2.150191232135012509e-01,0.000000000000000000e+00,4.269214633515711066e-01,9.355884822373864429e-01
1.986320006771948865e-01,-1.986320006771948865e-01,0.000000000000000000e+00,7.485624833491167918e-01,9.476091063626624900e-01
