# anmx, denit, nitox, dnrn
1.655457731900527474e+00,2.174509097383956924e+00,1.198248945189094306e+00,1.375528876856040583e-01
1.586019932676878463e+00,2.484025541996013775e+00,1.541950458527129308e+00,7.167169850920845908e-01
1.555018717388313432e+00,1.193771970881866151e+00,1.354406799533708794e+00,7.275380157792520341e-01
9.290873721983243794e-01,0.000000000000000000e+00,9.346352160952746679e-01,3.901494758743663249e-01
1.157974140379826489e+00,7.161778180781086522e-01,1.100148003354417758e+00,4.383889546139039806e-01
1.863541805014499175e+00,2.405352772449842913e+00,7.955744677931191333e-01,3.843130132880023253e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.051581567520768201e-02,6.051581567520766813e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.447956228324119854e-02,6.447956228324105976e-02
