# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
6.320108022119049762e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.640075283390811919e-02,3.415884449541867762e-01
6.291383682812364819e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.629977764005198351e-02,3.445618540787114825e-01
6.271297586019564108e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.614596316955718550e-02,3.467242782284864488e-01
6.252480997528055973e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.611852043709802368e-02,3.486333798100963999e-01
6.284648623447333105e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.615187652627610354e-02,3.453832611289906485e-01
6.302897288893718475e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.625812916567693903e-02,3.434521419449512170e-01
6.300714693275899503e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.612184357174105256e-02,3.438066871006689174e-01
6.285218944545238884e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.616924012993004922e-02,3.453088654155460624e-01
6.277016598113652757e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.609852227420035586e-02,3.461998179144344379e-01
6.273074781301148928e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.615343287814691706e-02,3.465390889917382422e-01
6.245425694562787289e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.604246983456403805e-02,3.494149607091571741e-01
6.289840763990148798e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.630398948097853809e-02,3.447119341200066134e-01
6.252467658224896141e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.596698271290792670e-02,3.487862514646025147e-01
6.286411976096120124e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.618470468612729349e-02,3.451740977042607184e-01
6.316002814848095115e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.635211929758857555e-02,3.420475992176019719e-01
6.290233334218174877e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.629375418136228881e-02,3.446829123968201403e-01
6.288183769348570928e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.624659968401916663e-02,3.449350233811235844e-01
6.239920902007087822e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.610741129246243325e-02,3.499004985068288609e-01
6.300494808301226879e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.634455437243675077e-02,3.436059647974405440e-01
6.303287469158210810e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621094830778046558e-02,3.434603047763983841e-01
6.302516656136737394e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.632241657537435359e-02,3.434259178109519972e-01
6.283615409920614292e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.617137960413782119e-02,3.454670794038007808e-01
6.268123109840022522e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621298597953282405e-02,3.469747030364647711e-01
6.267291802062252559e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.620333914334305875e-02,3.470674806504317478e-01
6.300984128011428709e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.624660040256772062e-02,3.436549867962894744e-01
