# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
6.906122513345906988e-01,7.353786602105055747e-02,4.628473848506934121e-03,2.118203196549843514e-02,2.100393768303534248e-01
6.756786802480515552e-01,1.036892971145535608e-01,2.100336127593883766e-03,2.061517304219143490e-02,1.979165134676094950e-01
5.918705354639999250e-01,1.018182223128928504e-01,1.704731937656567969e-03,1.783758988524579078e-02,2.867689204002050185e-01
6.299503669491171021e-01,8.715785328492775541e-02,1.377815886980069586e-03,1.959167878732439444e-02,2.619222850916506085e-01
7.455766856508013740e-01,7.995099902477122156e-02,4.592244638518953523e-03,2.295970742974440260e-02,1.469203632561641715e-01
6.119408507999324343e-01,7.557315191291590073e-02,4.945372806354192581e-03,1.830811543272876235e-02,2.892325090480689087e-01
7.035925546988741619e-01,1.114215992915158632e-01,0.000000000000000000e+00,2.190513877022638722e-02,1.630807072393835044e-01
5.922094445266731233e-01,1.075106599868563273e-01,3.264382179844535232e-03,1.731276566336907921e-02,2.797027476432568660e-01
6.657815246595376601e-01,6.738361982336069089e-02,5.367647733813149698e-03,2.026734255976572405e-02,2.411998652235227691e-01
5.986149843757756495e-01,7.504571381365318650e-02,2.356541497747103274e-03,1.852653948058626335e-02,3.054562208322377792e-01
6.760693844855041323e-01,1.289609880334793846e-01,0.000000000000000000e+00,2.053271125294990965e-02,1.744369162280666186e-01
5.994577526783049226e-01,1.046979081195231615e-01,0.000000000000000000e+00,1.838440575737587332e-02,2.774599334447961363e-01
7.175419651395174014e-01,0.000000000000000000e+00,1.119356574969943528e-02,2.227722927266956657e-02,2.489872398381134111e-01
6.514194359601879203e-01,1.174486130131454781e-01,0.000000000000000000e+00,1.981676901997968254e-02,2.113151820066870024e-01
6.595077276351830609e-01,1.174243720456358137e-01,0.000000000000000000e+00,2.000556841174970166e-02,2.030623319074313093e-01
6.266091763488144117e-01,1.006496960356206838e-01,2.098932622756016428e-03,1.897444132769798147e-02,2.516677536651107938e-01
6.637159400967772571e-01,1.051046422472549646e-01,0.000000000000000000e+00,2.049482604600439892e-02,2.106845916099634730e-01
