# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.397125630382989758e-01,0.000000000000000000e+00,3.509748958393185680e-02,2.518994737776921941e-02,0.000000000000000000e+00
9.438097660471922445e-01,2.254955187335391505e-04,3.120569814030223210e-02,2.475904029377217277e-02,0.000000000000000000e+00
9.365533683751329219e-01,0.000000000000000000e+00,3.885803184615188588e-02,2.458859977871515404e-02,0.000000000000000000e+00
9.202866174636022967e-01,1.890542897712792214e-02,3.698279531630176142e-02,2.382515824296804405e-02,0.000000000000000000e+00
9.413903496166134977e-01,0.000000000000000000e+00,3.340409099064710341e-02,2.520555939273946833e-02,0.000000000000000000e+00
9.182849493203364410e-01,2.882841563375319535e-02,2.939555264401692847e-02,2.349108240189340738e-02,0.000000000000000000e+00
9.422046398822910840e-01,0.000000000000000000e+00,3.358458960617109745e-02,2.421077051153778734e-02,0.000000000000000000e+00
9.432069716915486568e-01,0.000000000000000000e+00,3.246940288957202853e-02,2.432362541887921406e-02,0.000000000000000000e+00
9.389825367735363804e-01,0.000000000000000000e+00,3.723637755169444119e-02,2.378108567476911947e-02,0.000000000000000000e+00
8.777253568701117725e-01,6.393171312935315431e-02,3.792834654372710668e-02,2.041458345680799771e-02,0.000000000000000000e+00
9.395904869148473670e-01,0.000000000000000000e+00,3.601465672848573607e-02,2.439485635666695240e-02,0.000000000000000000e+00
9.378032713706200285e-01,0.000000000000000000e+00,3.734332498081486401e-02,2.485340364856511094e-02,0.000000000000000000e+00
9.390932772772516701e-01,0.000000000000000000e+00,3.749271130398123403e-02,2.341401141876708891e-02,0.000000000000000000e+00
9.424604544981817211e-01,0.000000000000000000e+00,3.260145140149262738e-02,2.493809410032559251e-02,0.000000000000000000e+00
9.178771924831772289e-01,2.390171936050669230e-02,3.359045091942335082e-02,2.463063723689281129e-02,0.000000000000000000e+00
9.401769586734741724e-01,0.000000000000000000e+00,3.452794424020846215e-02,2.529509708631743833e-02,0.000000000000000000e+00
9.390313919020101263e-01,0.000000000000000000e+00,3.725097829693999052e-02,2.371762980104983112e-02,0.000000000000000000e+00
9.411481389651630280e-01,0.000000000000000000e+00,3.379643224634694409e-02,2.505542878849009725e-02,0.000000000000000000e+00
9.423693050187886833e-01,0.000000000000000000e+00,3.288121031995749205e-02,2.474948466125390448e-02,0.000000000000000000e+00
9.413808128506839790e-01,0.000000000000000000e+00,3.254983240269147121e-02,2.606935474662453595e-02,0.000000000000000000e+00
9.409176838342742100e-01,0.000000000000000000e+00,3.387517261607966845e-02,2.520714354964607648e-02,0.000000000000000000e+00
9.429836723023868883e-01,0.000000000000000000e+00,3.173195362300189337e-02,2.528437407461138139e-02,0.000000000000000000e+00
8.960714584827361717e-01,4.621392008734186846e-02,3.414244639940466203e-02,2.357217503051725616e-02,0.000000000000000000e+00
9.027737084251097333e-01,4.709808932124739250e-02,2.570016767941663005e-02,2.442803457422611235e-02,0.000000000000000000e+00
9.403259456770726166e-01,0.000000000000000000e+00,3.467178096061106218e-02,2.500227336231643227e-02,0.000000000000000000e+00
9.251604130351779309e-01,1.390857380885144809e-02,3.747700276321826868e-02,2.345401039275247373e-02,0.000000000000000000e+00
9.336857786457017916e-01,7.012521439399336219e-03,3.601227666678796790e-02,2.328942324811106301e-02,0.000000000000000000e+00
9.171152026054103512e-01,2.266334309839791034e-02,3.612762084794644141e-02,2.409383344824527276e-02,0.000000000000000000e+00
9.421671827568761648e-01,0.000000000000000000e+00,3.290825003506302887e-02,2.492456720806096246e-02,0.000000000000000000e+00
9.281926981048318481e-01,1.449470984155007934e-02,3.233714710343617987e-02,2.497544495018192215e-02,0.000000000000000000e+00
9.406618760096400189e-01,0.000000000000000000e+00,3.334573037915377486e-02,2.599239361120622357e-02,0.000000000000000000e+00
9.395319509643507150e-01,0.000000000000000000e+00,3.579803535999743352e-02,2.467001367565179251e-02,0.000000000000000000e+00
9.195053262191374976e-01,2.352973148806133258e-02,3.334830303639831767e-02,2.361663925640285558e-02,0.000000000000000000e+00
9.416526103305054018e-01,0.000000000000000000e+00,3.408723460046009929e-02,2.426015506903438784e-02,0.000000000000000000e+00
9.407768637563951319e-01,0.000000000000000000e+00,3.395429466875798941e-02,2.526884157484702090e-02,0.000000000000000000e+00
9.427095082331928833e-01,0.000000000000000000e+00,3.174363044636276110e-02,2.554686132044442851e-02,0.000000000000000000e+00
9.402145480656884935e-01,0.000000000000000000e+00,3.452320949226696939e-02,2.526224244204440875e-02,0.000000000000000000e+00
9.407213510412426594e-01,0.000000000000000000e+00,3.238839497424560870e-02,2.689025398451174581e-02,0.000000000000000000e+00
9.430637879412636648e-01,0.000000000000000000e+00,3.116052186696363982e-02,2.577569019177271617e-02,0.000000000000000000e+00
9.398415218290668838e-01,0.000000000000000000e+00,3.480029437693886452e-02,2.535818379399414069e-02,0.000000000000000000e+00
9.255531418858169435e-01,1.748657574713203405e-02,3.180964418168796132e-02,2.515063818536302648e-02,0.000000000000000000e+00
9.418282666188941832e-01,0.000000000000000000e+00,3.279134261813099194e-02,2.538039076297489427e-02,0.000000000000000000e+00
8.863480995872486945e-01,6.027445167410507010e-02,2.945498977475779351e-02,2.392245896388852169e-02,0.000000000000000000e+00
9.311910110329116863e-01,8.856126724812288936e-03,3.548965470110080483e-02,2.446320754117535523e-02,0.000000000000000000e+00
9.350235711406101879e-01,7.814474645696305524e-03,3.288687401431975715e-02,2.427508019937352560e-02,0.000000000000000000e+00
9.393615482931110261e-01,0.000000000000000000e+00,3.514749719741806083e-02,2.549095450947087838e-02,0.000000000000000000e+00
8.698382694809568827e-01,8.056821811475198269e-02,2.682145340615016416e-02,2.277205899814091841e-02,0.000000000000000000e+00
9.267081451685510451e-01,2.261855884666873900e-02,2.594555482959151962e-02,2.472774115518848112e-02,0.000000000000000000e+00
9.418346324354581744e-01,0.000000000000000000e+00,3.343077638409253094e-02,2.473459118044918012e-02,0.000000000000000000e+00
9.390833048713118636e-01,0.000000000000000000e+00,3.672411367987558212e-02,2.419258144881260633e-02,0.000000000000000000e+00
9.395245951267705564e-01,0.000000000000000000e+00,3.657522489634375262e-02,2.390017997688574300e-02,0.000000000000000000e+00
9.478141391477884481e-01,0.000000000000000000e+00,2.633211734686520186e-02,2.585374350534624596e-02,0.000000000000000000e+00
9.442205609041403047e-01,1.499525604251674121e-03,2.833826700652478797e-02,2.594164648508325358e-02,0.000000000000000000e+00
9.366299087539703416e-01,0.000000000000000000e+00,3.942060675074635784e-02,2.394948449528329359e-02,0.000000000000000000e+00
9.427461312808016469e-01,0.000000000000000000e+00,3.318452217089413320e-02,2.406934654830434825e-02,0.000000000000000000e+00
9.406118287236939768e-01,0.000000000000000000e+00,3.465463029318952004e-02,2.473354098311656563e-02,0.000000000000000000e+00
8.951481184751148845e-01,5.420606756402421289e-02,2.726165072405395753e-02,2.338416323680701792e-02,0.000000000000000000e+00
9.169840067634833503e-01,2.405771233610566953e-02,3.488075002678358433e-02,2.407753087362749303e-02,0.000000000000000000e+00
9.399331858021631181e-01,0.000000000000000000e+00,3.475329014728887472e-02,2.531352405054798291e-02,0.000000000000000000e+00
9.365791488627341899e-01,6.901967579079655059e-03,3.069742380530429346e-02,2.582145975288154677e-02,0.000000000000000000e+00
9.117322159750645971e-01,3.511896503966824290e-02,2.971409976475011816e-02,2.343471922051698283e-02,0.000000000000000000e+00
9.404758694081578607e-01,0.000000000000000000e+00,3.496295161773280147e-02,2.456117897410931006e-02,0.000000000000000000e+00
9.403318136084261036e-01,0.000000000000000000e+00,3.449770770070091641e-02,2.517047869087301812e-02,0.000000000000000000e+00
9.391334356547786921e-01,0.000000000000000000e+00,3.773677712548061808e-02,2.312978721974065163e-02,0.000000000000000000e+00
9.281756197547711418e-01,1.419910138196713890e-02,3.340432391763961673e-02,2.422095494562213208e-02,0.000000000000000000e+00
9.461218815225568290e-01,0.000000000000000000e+00,2.874972079887711668e-02,2.512839767856607509e-02,0.000000000000000000e+00
9.393849997797251161e-01,0.000000000000000000e+00,3.643182066565296695e-02,2.418317955462204530e-02,0.000000000000000000e+00
