# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.228663850095758514e-01,4.530787559717242702e-02,2.606075646654919080e-03,2.921966374659672183e-02,0.000000000000000000e+00
8.155453144975131075e-01,5.039427791710322790e-02,6.396018131778476862e-03,2.385845761452936448e-02,1.038059318390756741e-01
9.061436786084745565e-01,6.176129424970355775e-02,4.449909547021473413e-03,2.764511759480045919e-02,0.000000000000000000e+00
8.620842421507218800e-01,8.289479707236210859e-02,4.248821749887439318e-03,2.645010907277751955e-02,2.432202995425103084e-02
8.524528971499963914e-01,8.055187962572045446e-02,4.662431494548924249e-03,2.630055504457840670e-02,3.603223668515592032e-02
8.543355505191186916e-01,0.000000000000000000e+00,3.573112526956109640e-03,2.725741194048173985e-02,1.148339250134434164e-01
8.190361383163832221e-01,3.991045457105774075e-02,7.941897226360091974e-03,2.550079330588990792e-02,1.076107165803089211e-01
9.098255020091141620e-01,0.000000000000000000e+00,5.299489885484762013e-03,2.785738390141415805e-02,5.701762420398694825e-02
8.694127304983779725e-01,0.000000000000000000e+00,9.567512570133803254e-03,2.573678184419909282e-02,9.528297508728902909e-02
8.767088809650979142e-01,2.298804994947960950e-02,4.547651109392761987e-03,2.823333420676982924e-02,6.752208376925987465e-02
7.975515728200680554e-01,1.943322661335022267e-02,1.973280010434848297e-03,2.490354797150862859e-02,1.561383725846381687e-01
7.726507857843707416e-01,9.481162488812901190e-02,0.000000000000000000e+00,2.556741712073487896e-02,1.069701722067652461e-01
7.042171578837396195e-01,8.746134130321918387e-02,0.000000000000000000e+00,2.071052419600634409e-02,1.876109766170347692e-01
7.453424986463859092e-01,1.590533093142816046e-01,0.000000000000000000e+00,2.103069277368791595e-02,7.457349926564468823e-02
8.226402876870424485e-01,1.026266256348895844e-01,0.000000000000000000e+00,2.588936768365560775e-02,4.884371899441235232e-02
8.492764462620023824e-01,0.000000000000000000e+00,7.902014525943476878e-03,2.592765738073371171e-02,1.168938818313203232e-01
8.829107018094607406e-01,0.000000000000000000e+00,3.635628170420744047e-03,2.747050381969295269e-02,8.598316620042564806e-02
6.739321021516508914e-01,1.339209511453072210e-01,0.000000000000000000e+00,1.876487443957335077e-02,1.733820722634685507e-01
7.800588164659609802e-01,1.108509109671018261e-01,0.000000000000000000e+00,2.363416315329392239e-02,8.545610941364331636e-02
8.773331782364146569e-01,0.000000000000000000e+00,8.909730543003263267e-03,2.830770034219315043e-02,8.544939087838891723e-02
8.307401015568957048e-01,7.995103429443173315e-02,6.108944490326138899e-04,2.483023468212102250e-02,6.386773501751880078e-02
7.779562782106221874e-01,1.520120039506464571e-01,0.000000000000000000e+00,2.253986469149225902e-02,4.749185314723921442e-02
8.019377411490535845e-01,6.903184536688075634e-02,0.000000000000000000e+00,2.437409408554633977e-02,1.046563193985193263e-01
7.811916533036895594e-01,2.441286089174717761e-02,2.677121128917856179e-03,2.312541699046639226e-02,1.685929476851789066e-01
9.596673777560336127e-01,0.000000000000000000e+00,1.128144188280457393e-02,2.905118036116197122e-02,0.000000000000000000e+00
7.532968449364538799e-01,1.188515378503868097e-01,3.298710137995045782e-03,2.151024600712232726e-02,1.030426610680420380e-01
8.307846618138150507e-01,5.006968298588577310e-02,7.113937045394789355e-03,2.478389197470393102e-02,8.724782618020048008e-02
8.407686869600866642e-01,0.000000000000000000e+00,6.381861141280516757e-03,2.518778594536612292e-02,1.276616659532666676e-01
