# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
8.081951787192406256e-01,5.443172805632772587e-02,1.714851073830397921e-02,2.361507889406308514e-02,9.660950359206445237e-02
7.947491918989074700e-01,1.671971057274292682e-01,1.146326572744644536e-02,2.313035473954647148e-02,3.460081906670305508e-03
7.852028744678962724e-01,1.522590137539225619e-01,1.068564547611050228e-02,2.248442532521702578e-02,2.936804097685361686e-02
7.889535551360239429e-01,1.391540646694169603e-01,1.044952845655260087e-02,2.293716822664577243e-02,3.850568351136045980e-02
7.224875589128099129e-01,2.547273985825487808e-01,1.994742793054989603e-03,2.079029971158636095e-02,0.000000000000000000e+00
7.938849212588231508e-01,1.089492317445520664e-01,1.042272016941146393e-02,2.337121938675137608e-02,6.337190744046188040e-02
7.753391552924289165e-01,1.383861167930022784e-01,1.130129708491470902e-02,2.223733335800886016e-02,5.273609747164520467e-02
7.374231967848074998e-01,2.168487746318578657e-01,2.425191162213396080e-03,2.160906322553299980e-02,2.169377419558811762e-02
8.018298934522976040e-01,1.033742220148000657e-01,1.310589111940893038e-02,2.321214349789973985e-02,5.847784991559386303e-02
8.195229910146376584e-01,6.014192775878475505e-02,1.585207566616930741e-02,2.402715868577770530e-02,8.045584687463053220e-02
7.842540474086382440e-01,1.297174205026521421e-01,1.041169055552290147e-02,2.271169536526218558e-02,5.290514616792452857e-02
7.980277026779587501e-01,8.781255253356687329e-02,1.824961863550706928e-02,2.239876648737487014e-02,7.351135966559252388e-02
7.017445530619006444e-01,2.581167244933129656e-01,0.000000000000000000e+00,2.031582927636621516e-02,1.982289316842026847e-02
7.753443203132444062e-01,1.927751796203392709e-01,7.942403371563164574e-03,2.244758429126495966e-02,1.490512403588442440e-03
7.919185785322441218e-01,1.033169876494718087e-01,1.355473141557238421e-02,2.296023232194862804e-02,6.824947008076298616e-02
7.827893723694215877e-01,1.855153825874972240e-01,9.049124601344415639e-03,2.264612044173681601e-02,0.000000000000000000e+00
8.050541592396341928e-01,1.213963032778046791e-01,1.323570231505336557e-02,2.390247441611077078e-02,3.641136075139679573e-02
7.899923436929372489e-01,1.246089118216590769e-01,1.271399607006474392e-02,2.268834537554069442e-02,4.999640303979842326e-02
7.869776476187777536e-01,1.827929584976092925e-01,6.739909800120885870e-03,2.348948408349213132e-02,0.000000000000000000e+00
7.477004752589897496e-01,2.248875803427490550e-01,5.964267635720022290e-03,2.144767676254119224e-02,0.000000000000000000e+00
7.740162699152463022e-01,1.124479745172153877e-01,1.430826961100247277e-02,2.219520275179905772e-02,7.703228320473672064e-02
7.656913225189212469e-01,2.048295971612424937e-01,7.003241390741824640e-03,2.247583892909451111e-02,0.000000000000000000e+00
8.098322598567009312e-01,8.243217898658376785e-02,1.547302315786649139e-02,2.404810446652854913e-02,6.821443353232020668e-02
7.560310873869156012e-01,1.870112126578490075e-01,7.285972327070228474e-03,2.196023131401046713e-02,2.771149631415467315e-02
7.794874334498883561e-01,1.327890345511318348e-01,1.329776648077762163e-02,2.210538766035928526e-02,5.232037785784305478e-02
7.613767363155832246e-01,1.709314783225811540e-01,8.668500460842866462e-03,2.197174828323620807e-02,3.705153661775631435e-02
7.893613554040725955e-01,1.674106586552351894e-01,9.952931077239469959e-03,2.248071898605889102e-02,1.079433587739385067e-02
7.783343545940518693e-01,1.455733927245921877e-01,1.137644193591182996e-02,2.233006188949468451e-02,4.238574885594946495e-02
7.627641728225545981e-01,1.736311468370810573e-01,7.862001759544788582e-03,2.278687619784649371e-02,3.295580238297308312e-02
8.063532784078919491e-01,4.834201781277989995e-02,1.622531359347905572e-02,2.409470305979731497e-02,1.049846871260517317e-01
7.827545642945739068e-01,1.439403695690440466e-01,9.373868533829684060e-03,2.371998842534908669e-02,4.021120917720338861e-02
8.121587131829389739e-01,1.308925437424778848e-01,9.950963940058163426e-03,2.388785060310858258e-02,2.310992853141637451e-02
7.721859393060384047e-01,9.254840175481536535e-02,1.395968090430386999e-02,2.282312717679729069e-02,9.848285085804510397e-02
7.702867509034800886e-01,1.646377542715207476e-01,8.161418496176941692e-03,2.228268025870667329e-02,3.463139607011532506e-02
7.766296869856044172e-01,1.829993438384803772e-01,6.976739877805168862e-03,2.324978185217434559e-02,1.014444744593567121e-02
7.586587290289902308e-01,2.126574815504948535e-01,7.113113126659451058e-03,2.157067629385542654e-02,0.000000000000000000e+00
7.832988520588333170e-01,1.825125293255593362e-01,8.296606778824688541e-03,2.261022251568538255e-02,3.281789321097198977e-03
7.534223069958797536e-01,1.522945570322788156e-01,1.118223556666472426e-02,2.188841143208049983e-02,6.121248897309621712e-02
7.549516965942307811e-01,2.189858326946510780e-01,3.810349860681639875e-03,2.225212085043641250e-02,0.000000000000000000e+00
7.820316310691561856e-01,1.886828880155838883e-01,5.819033810184481501e-03,2.346644710507551565e-02,0.000000000000000000e+00
8.290154722690491473e-01,5.767194280974012599e-02,1.596913386424788847e-02,2.489748538485315327e-02,7.244596567210957738e-02
8.021264252567721353e-01,1.519074654843546035e-01,9.407439255655113478e-03,2.424913184511954048e-02,1.230953815809877026e-02
8.078500917866540121e-01,1.265360893459226144e-01,1.011066893428619676e-02,2.401733951073145579e-02,3.148581042240546773e-02
7.978126364962591088e-01,1.403741956316315043e-01,8.900912387175876836e-03,2.398158302414948526e-02,2.893067246078408900e-02
8.075676306830776863e-01,4.486164171919770211e-02,1.800495886747743163e-02,2.366206310375036995e-02,1.059037056264968274e-01
