# anmx, denit, nitox, dnrn
1.667450649963441611e+00,2.174019050795223507e+00,1.213999113064270885e+00,1.402541635611429249e-01
1.600100423853785925e+00,2.468850084164451175e+00,1.539698816229396972e+00,7.268256695652260957e-01
1.563223322154155825e+00,1.270777325624881104e+00,1.346513085303480128e+00,7.222201846985738527e-01
9.309941816271496418e-01,0.000000000000000000e+00,9.336125023852179794e-01,3.951817332697683538e-01
1.157018275238194560e+00,7.164745486613847136e-01,1.093136600896175814e+00,4.419803660956406199e-01
1.877549596733267379e+00,2.415030223101811924e+00,7.902135848580523758e-01,3.858950182380830873e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.970717882348213629e-02,5.970717882348222649e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.540775863955970715e-02,6.540775863955979041e-02
