# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
7.686388364080031232e-01,1.909990151635002353e-01,5.502303816261358907e-03,2.190745624477829709e-02,1.295238836745709124e-02
7.512857325490875926e-01,2.048756473472755912e-01,7.255470107698424806e-03,2.116960163986298868e-02,1.541354835607532461e-02
7.930926906494402129e-01,9.498463743105564627e-02,1.449060934811721366e-02,2.296006304478456078e-02,7.447199952660230049e-02
8.045678835393467176e-01,8.959300086021321219e-02,1.483552177795450545e-02,2.370842370810258976e-02,6.729517011438294893e-02
7.779726962798422241e-01,1.931833750138463590e-01,6.180567006286339163e-03,2.266336170002502051e-02,0.000000000000000000e+00
7.544048645094979522e-01,1.849182949274127963e-01,1.030103972288209241e-02,2.190382761312000340e-02,2.847197322708715228e-02
8.152998899263538268e-01,6.367042531529613913e-02,1.635328106515689106e-02,2.352128728684255848e-02,8.115511640635068857e-02
7.713774479734973877e-01,1.165764927797735689e-01,1.400195781046452079e-02,2.243842847979395094e-02,7.560567295647047104e-02
7.767109803500382714e-01,1.748094078140926821e-01,6.404796806182061139e-03,2.332843575771239089e-02,1.874637927197455103e-02
7.671835296346357635e-01,2.042335627350523597e-01,6.724783405220213957e-03,2.185812422509178163e-02,0.000000000000000000e+00
7.791418459824336340e-01,1.904964455916929311e-01,7.722837111463318367e-03,2.263887131440997513e-02,0.000000000000000000e+00
7.834608818781680917e-01,1.317898638542560341e-01,9.337985634794276207e-03,2.341165884065220595e-02,5.199960979212937817e-02
7.839923116668169323e-01,1.377212224684756514e-01,1.304604841499808904e-02,2.276282143335643313e-02,4.247759601635289067e-02
7.828922242368406836e-01,1.008326103389358686e-01,1.333005271704784840e-02,2.274904724055945571e-02,8.019606546661610380e-02
7.577949247361470686e-01,2.032452808849619652e-01,3.680456141582732869e-03,2.245676724225668941e-02,1.282257099505150141e-02
8.013049592911488661e-01,8.194156800383471662e-02,1.498174908142184056e-02,2.391433779335882040e-02,7.785738583023581183e-02
7.983859047985701896e-01,1.056751411962740111e-01,1.437830030136300757e-02,2.310930743008917862e-02,5.845134627370357494e-02
7.638005215427697836e-01,1.516326976053844755e-01,1.143255469567426921e-02,2.139525252072560502e-02,5.173897363544575911e-02
7.414106559002823227e-01,1.664850960700713089e-01,9.905053655370976706e-03,2.136884736070790089e-02,6.083034701356762608e-02
7.817859913462826826e-01,1.557284962774960202e-01,7.438889622569091510e-03,2.307202643943839088e-02,3.197459631421381565e-02
7.762898329761215299e-01,1.671507440247140541e-01,1.191544088795739448e-02,2.168987240340761527e-02,2.295410970779929519e-02
7.877318055686077791e-01,1.811772962451174418e-01,8.507028639037007151e-03,2.258386954723790030e-02,0.000000000000000000e+00
7.674790709138896716e-01,1.588645393293278696e-01,1.124725401822500824e-02,2.245456722798523999e-02,3.995456851057239966e-02
7.756302242543889891e-01,1.089255930169077263e-01,1.386511393298942713e-02,2.257802361648915054e-02,7.900104517922471037e-02
7.667428805014202542e-01,1.925698312015710068e-01,8.201628973799331840e-03,2.212727509858822272e-02,1.035838422462101449e-02
8.007532679068168902e-01,1.016575837205007937e-01,1.301294807362378229e-02,2.345582678230099041e-02,6.112037351675762842e-02
7.811938450695794511e-01,1.852233177616843529e-01,8.497889843888110223e-03,2.252887004433704390e-02,2.556077280511125528e-03
7.440967245268522712e-01,2.184448964007337513e-01,4.708577322976385468e-03,2.171215547726764242e-02,1.103764627217007979e-02
7.955644559232449842e-01,1.572742701621348826e-01,1.173562902401327317e-02,2.324285710223511145e-02,1.218278778837163408e-02
7.982643526727924987e-01,6.895202587596188648e-02,1.675825843057720047e-02,2.306890983243934171e-02,9.295645318822894076e-02
8.216510883650887109e-01,6.093784843596720263e-02,1.529883065236034220e-02,2.426314836760356738e-02,7.784908417898023236e-02
8.069010162660235075e-01,9.746439189216096755e-02,1.106496212231997643e-02,2.413528565742524903e-02,6.043434406207018328e-02
7.546324689546379805e-01,2.167858648443703740e-01,6.371862335030536138e-03,2.220980386596120223e-02,0.000000000000000000e+00
7.907682904451817096e-01,1.180774212028938841e-01,1.336976425963005977e-02,2.328770440359132637e-02,5.449681968870293686e-02
7.692902318477966572e-01,1.350278356730564566e-01,8.508954532200033172e-03,2.278347982595523707e-02,6.438949812099167835e-02
7.946963781692157891e-01,1.096057694942813993e-01,1.324060074913576898e-02,2.319078028407843203e-02,5.926647130328859675e-02
7.544220188837676977e-01,1.923232725256425191e-01,3.995233911427402244e-03,2.251239078939456378e-02,2.674708388976775389e-02
7.737183171881896193e-01,1.660396613521372411e-01,7.406913682641724610e-03,2.301775940779149029e-02,2.981734836923976423e-02
7.507066232319082877e-01,2.180520033403018920e-01,7.183061892981707809e-03,2.094433086446533671e-02,3.113980670342862949e-03
8.083186792239241969e-01,1.198684400364037062e-01,1.256628714063871659e-02,2.358295115562444519e-02,3.566364244340883283e-02
8.098619631593969581e-01,1.168195608108587580e-01,1.613615274425476281e-02,2.318758435050358863e-02,3.399473893498607124e-02
8.080215496575390288e-01,8.115248065023887569e-02,1.501453120548983285e-02,2.374717271025813745e-02,7.206426577647405407e-02
7.783123659596694610e-01,1.544010384576215422e-01,1.044436288377450540e-02,2.230744015301879338e-02,3.453479254591568237e-02
7.746300361394842238e-01,1.218355542503903599e-01,1.026716695058856911e-02,2.242713140802746197e-02,7.084011125150932453e-02
8.240094671572919527e-01,8.086829676789814014e-02,1.724521615405078326e-02,2.454530986105295590e-02,5.333171005970621659e-02
8.156659352751078895e-01,1.516252994048753466e-01,8.899367328416131137e-03,2.380939799160061016e-02,0.000000000000000000e+00
7.618646883834536698e-01,2.092571756060407351e-01,7.116925961395664108e-03,2.176121004910998649e-02,0.000000000000000000e+00
7.535340797879089836e-01,2.191164478036384533e-01,5.725817882331627265e-03,2.162365452612100003e-02,0.000000000000000000e+00
7.447008917123772997e-01,2.270262934345297634e-01,6.387052123826638880e-03,2.188576272926625460e-02,0.000000000000000000e+00
8.234753938338490453e-01,7.552802931249609497e-02,1.488488274329368387e-02,2.450956981225612882e-02,6.160212429810500712e-02
7.823515965360758884e-01,1.171993221760449094e-01,1.137540023670936817e-02,2.344456782435061157e-02,6.562911322681930226e-02
7.680589148489723739e-01,1.779855049171007730e-01,9.193898406549235944e-03,2.272103024867920193e-02,2.204065157869820185e-02
7.549276973439802418e-01,1.764044077568743540e-01,8.196225646226290920e-03,2.164508619437762252e-02,3.882658305854146813e-02
7.206087278087530690e-01,2.234878361523039425e-01,5.448092169313874418e-03,2.087869629603467808e-02,2.957664757359436750e-02
7.876807346112137953e-01,1.818526547107866542e-01,7.306281255770581337e-03,2.316032942222892230e-02,0.000000000000000000e+00
8.036257756292713994e-01,8.051759548802624178e-02,1.367168062655919024e-02,2.426634978989317820e-02,7.791859846624997477e-02
7.736721352470539159e-01,1.377165014579225244e-01,1.345445415727645339e-02,2.240656962455023909e-02,5.275033951319689496e-02
7.430566941143934567e-01,2.325129571600937084e-01,2.665993954328735576e-03,2.176435477118411621e-02,0.000000000000000000e+00
7.820741915557508639e-01,1.505276685073303755e-01,1.059978423656739686e-02,2.263014786818797613e-02,3.416820783216346219e-02
8.023886680762386536e-01,8.484633981148866078e-02,1.642401715210622948e-02,2.378943400783593148e-02,7.255154095233046219e-02
7.604719373779770253e-01,1.838356223183913174e-01,7.132833796602153914e-03,2.192211700007402897e-02,2.663748950695547443e-02
7.565609408142528469e-01,1.804187619093842732e-01,7.483279333830698994e-03,2.167656841263274764e-02,3.386044952989938905e-02
8.048876038974687175e-01,9.717901658079629301e-02,1.358689417388388512e-02,2.383108358645528654e-02,6.051540176139576233e-02
8.061744862178815696e-01,1.605245551594835229e-01,9.709010453033730878e-03,2.359194816960125118e-02,0.000000000000000000e+00
7.231138756035148107e-01,2.484513857669068959e-01,6.446044571587725668e-03,2.077481534457806603e-02,1.213878713412375448e-03
7.928443794182106208e-01,1.002815299239533942e-01,1.180170158864795801e-02,2.364899916309705016e-02,7.142338990609092830e-02
7.683952843975190294e-01,1.890075946459331691e-01,7.584520339180426778e-03,2.247734434797209885e-02,1.253525626939563063e-02
7.767485860018882304e-01,1.120681570309339375e-01,1.412128063381205660e-02,2.286632522557217190e-02,7.419565110779374750e-02
7.736451376282473813e-01,1.981632539521185066e-01,5.411419081754703479e-03,2.278018933787935921e-02,0.000000000000000000e+00
7.876466179410926971e-01,1.328779367788693599e-01,1.237436718169748068e-02,2.282122912623698111e-02,4.427984897210351933e-02
7.657937712969414834e-01,1.177187440585087536e-01,1.166543003894737404e-02,2.172760713411795233e-02,8.309444747148436727e-02
7.618085445230525776e-01,1.427184277285829528e-01,1.000336111799192407e-02,2.253383195696463670e-02,6.293583467340797821e-02
7.974735208176267909e-01,7.974676146674310184e-02,1.559817783028788658e-02,2.347052692668550808e-02,8.371101295865675251e-02
8.231273177080654646e-01,9.760823452984015991e-02,1.448544508352105249e-02,2.443613551467718401e-02,4.034286716389616501e-02
7.996440834352419591e-01,1.364179276760570381e-01,7.862460984760776331e-03,2.402330285528572404e-02,3.205222504865457706e-02
8.010203356702410016e-01,7.187365505719002512e-02,1.492308051978291812e-02,2.404133305964845438e-02,8.814159569313755049e-02
7.523988512784691718e-01,1.740570251817642466e-01,1.250049182291356441e-02,2.109835241287421129e-02,3.994527930397875903e-02
7.822448726375996753e-01,1.712934696163781467e-01,7.589267036008717944e-03,2.328581628001281587e-02,1.558657443000069018e-02
7.637074655891810115e-01,1.791585683412671992e-01,6.848481136007104897e-03,2.246407346662365051e-02,2.782141146692111017e-02
8.069506248473659049e-01,8.361576960670462355e-02,1.580954115545105815e-02,2.386593709084437395e-02,6.975812729963391801e-02
7.690522389224725419e-01,1.502537210441602100e-01,1.022706100590760683e-02,2.244088971930200196e-02,4.802608930815749355e-02
8.079186798589524932e-01,9.879400916532783683e-02,1.418896774750062935e-02,2.318752733473243566e-02,5.591081589348644715e-02
7.801477103121547962e-01,1.595847832427293722e-01,1.427603053748993482e-02,2.213321876878894187e-02,2.385825713883692190e-02
7.728900126149012006e-01,1.448084853338030276e-01,1.137067838223665417e-02,2.216689336817784239e-02,4.876393030088131686e-02
8.033634759459437058e-01,9.169618653665079222e-02,1.236324544517703600e-02,2.433894689655758531e-02,6.823814517567079740e-02
7.862307190002482127e-01,1.359612296504776052e-01,9.744809174371097532e-03,2.354049041669146330e-02,4.452275175821160391e-02
8.285754469155506285e-01,3.274404045833982646e-02,1.654072115889928390e-02,2.421024645830058969e-02,9.792954500890953262e-02
7.713708376372369058e-01,1.752237573403498672e-01,8.859838189417117496e-03,2.225618817296206101e-02,2.228937866003435908e-02
7.787803559664253639e-01,1.407936415557062004e-01,8.846620556545611164e-03,2.354026659039954242e-02,4.803911533092310171e-02
