# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
7.772394369092844313e-01,3.051058194515582703e-02,7.433997389680944111e-03,2.447745631533871161e-02,1.603385274405401684e-01
6.881387476535916203e-01,1.598143702281130604e-03,1.096654050487215308e-02,2.112593382684760032e-02,2.781706343124075720e-01
6.135071062948705967e-01,1.346876165385745006e-01,0.000000000000000000e+00,1.783481672058087955e-02,2.339704604459741100e-01
6.455576281914143788e-01,8.820085285585840817e-02,0.000000000000000000e+00,2.009880678266026330e-02,2.461427121700669185e-01
6.365020624235662172e-01,9.011437261756546913e-02,5.053830865886647147e-04,1.997761330617044487e-02,2.529005685661090963e-01
7.690770996627346312e-01,9.828014180275247355e-03,1.044088330204561398e-02,2.389431716292666000e-02,1.867596856920179238e-01
6.821894623007860314e-01,7.721140818234706327e-02,1.389984126768851634e-03,2.164219406597348364e-02,2.175669513241245967e-01
5.395925609199929696e-01,4.160520819620133759e-02,5.962685867784244323e-03,1.631052102208088023e-02,3.965290239939406325e-01
7.035421423632064464e-01,1.051783929410801816e-01,4.031244884033775670e-03,2.105206179457726548e-02,1.661961580171024411e-01
5.356945256043829096e-01,1.127157437124372275e-01,1.038359919187896788e-03,1.579718828733604752e-02,3.347541824766558372e-01
7.086739543358508975e-01,8.864334928502201616e-02,3.982710371848696349e-03,2.162820299006147987e-02,1.770717830172168217e-01
7.270863886851589575e-01,1.791418731197003122e-02,9.964945107477441236e-03,2.236478803149591355e-02,2.226696908638977068e-01
5.846929785789198863e-01,1.004504586667703675e-01,0.000000000000000000e+00,1.804376893701054030e-02,2.968127938172991920e-01
5.997313225033047424e-01,9.499012075468536709e-02,3.188010610223232424e-03,1.788613831701130544e-02,2.842044078147753505e-01
4.910561889109009703e-01,1.068279007361560146e-01,0.000000000000000000e+00,1.458528150983290014e-02,3.875306288431101254e-01
5.492008998131875375e-01,1.041146464873796834e-01,4.735451730601716825e-04,1.661478436418950891e-02,3.295961241621829241e-01
6.950803846630094762e-01,9.450031342898153330e-02,1.607132336922227796e-03,2.163353725463343022e-02,1.871786323164532917e-01
5.947910429126627152e-01,1.070997656638539158e-01,0.000000000000000000e+00,1.820494018265830447e-02,2.799042512408251304e-01
5.928259299266532834e-01,1.232825243763951278e-01,0.000000000000000000e+00,1.764512682198159793e-02,2.662464188749700256e-01
6.521284215081731839e-01,1.071857023626755778e-01,1.272258828120793959e-04,2.022374602050324918e-02,2.203349042258359036e-01
6.776882874920026056e-01,5.361783680172255845e-02,5.999141972546969542e-03,2.083916080524690281e-02,2.418555729284808942e-01
6.298582870806649359e-01,1.253664873502327026e-01,3.104023715311483899e-04,1.897656356621390400e-02,2.254882596313574350e-01
7.031803047657011474e-01,9.848137788346784938e-02,2.566229705240356731e-04,2.217357287946281411e-02,1.759081215008440613e-01
6.087072719908960261e-01,1.103845076817124155e-01,3.204935890778386719e-03,1.783686509186869357e-02,2.598664193447445259e-01
5.669584502760428579e-01,1.243031513359105084e-01,2.539210242719738917e-03,1.622932777876117533e-02,2.899698603665658014e-01
5.893534367211764602e-01,9.790069571970606843e-02,0.000000000000000000e+00,1.797089072677865440e-02,2.947749768323389419e-01
6.940387505529995726e-01,5.853997120673960081e-02,4.177258012667784022e-03,2.176731133497408766e-02,2.214767088926190841e-01
6.400215474236322644e-01,6.772637744301872320e-02,3.194401028951576738e-03,1.992404654007353879e-02,2.691336275643240183e-01
7.054536304669161151e-01,1.112005925406793355e-01,1.401485728481671961e-03,2.166032976567061272e-02,1.602839614982523309e-01
6.488934834725076373e-01,1.641264611608549140e-01,0.000000000000000000e+00,1.875567415984403033e-02,1.682243812067934774e-01
6.489076737510635073e-01,1.097651824938388754e-01,6.967693706698171834e-04,1.990377566981561125e-02,2.207265987146121711e-01
6.065461707662658242e-01,8.567557507178803766e-02,3.791258768532973847e-03,1.818412933633363135e-02,2.858028660570794410e-01
7.078887099483246459e-01,7.436354690453986227e-02,3.402252951338508111e-03,2.208335584926752679e-02,1.922621343465294175e-01
6.485161949581974561e-01,4.594352252940983594e-02,5.570669080306396397e-03,2.011102991912632962e-02,2.798585835129598909e-01
6.623125204955155887e-01,1.548025303425516232e-02,1.128707056295423158e-02,1.981906500665913187e-02,2.911010909006160885e-01
6.805899349462628534e-01,5.217115463621278815e-02,4.704326094643556874e-03,2.130964686240177999e-02,2.412249374604790164e-01
7.428869013266244936e-01,0.000000000000000000e+00,1.193549701637474508e-02,2.303055123097823287e-02,2.221470504260225631e-01
5.931955567799650497e-01,8.654201518083771971e-02,3.843797518147949819e-03,1.768462660136606995e-02,2.987340039196831887e-01
6.466113812003061456e-01,1.350470722888889030e-01,0.000000000000000000e+00,1.938465650326420819e-02,1.989568900075407709e-01
6.394364764114695010e-01,2.337930470733764338e-02,7.123058229536192824e-03,1.991665559155860604e-02,3.101445050600981079e-01
6.931906392366895542e-01,7.814933473714644196e-02,4.123987270425365226e-03,2.129549837745059113e-02,2.032405403782879538e-01
5.918786974134917500e-01,1.584263797717040401e-01,0.000000000000000000e+00,1.684738448381281964e-02,2.328475383309913382e-01
6.291811433466810710e-01,9.004974371336636751e-02,2.084739713417924512e-03,1.931435500795854882e-02,2.593700182185760816e-01
5.978071442456118767e-01,8.365486499199958903e-02,2.340116049498628011e-03,1.830240150728410300e-02,2.978954732056057209e-01
6.727970027679367471e-01,1.064032338280535839e-01,1.273024636276140053e-03,2.066597133849797790e-02,1.988607674292355576e-01
7.736936166384018598e-01,1.012183712047371176e-01,1.236734715442499265e-03,2.431572415617285626e-02,9.953555328524563151e-02
7.720324308736737917e-01,1.258438301742109966e-01,0.000000000000000000e+00,2.367386384275782865e-02,7.844987510935741426e-02
6.954476529872621882e-01,1.006727004845451717e-01,7.069123007041346312e-04,2.173614313846219254e-02,1.814365910890262112e-01
7.125773811848444828e-01,4.069804129075449417e-02,5.959136942847601502e-03,2.236709464755927412e-02,2.183983459339941535e-01
5.804175040905938943e-01,1.262481693233802604e-01,0.000000000000000000e+00,1.719715529828489547e-02,2.761371712877408457e-01
8.254564264578594379e-01,1.675467067359375992e-02,6.785583801510876312e-03,2.664747753273992437e-02,1.243558415342960466e-01
6.821260935810484760e-01,9.474223189250979837e-02,0.000000000000000000e+00,2.146741837694328067e-02,2.016642561494984276e-01
6.484950623417751192e-01,1.473607505720749555e-01,1.871300260896644515e-04,1.914716020109890476e-02,1.848098968589613755e-01
7.108112951663364543e-01,9.739109581092132706e-02,1.606357253189757235e-03,2.211528134487227362e-02,1.680759704246800879e-01
5.122074536173178982e-01,1.081510349516768277e-01,1.827331591541460961e-03,1.487949822567449960e-02,3.629346816137893894e-01
6.680340531596971054e-01,1.021731770975602693e-01,2.941637972988016530e-03,2.016568305364373551e-02,2.066854487161108866e-01
5.947363786134374219e-01,1.022963794313195285e-01,1.759805771810490276e-04,1.832269940081198908e-02,2.844685619772501783e-01
6.793770101924602178e-01,1.196193876964958686e-01,1.057569064073402113e-04,2.089071761779088057e-02,1.800071275868458387e-01
6.477612600958271294e-01,8.730484176025704590e-02,2.760120617288341991e-03,1.985129584525688676e-02,2.423224816813706051e-01
5.503267581392156105e-01,1.286157010148846758e-01,0.000000000000000000e+00,1.602040100601604539e-02,3.050371398398837863e-01
7.424933710156825795e-01,5.864449687044515080e-02,6.249622387041105578e-03,2.291805439120873575e-02,1.696944553356225238e-01
