# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
7.914706462802457709e-01,1.150984929875069063e-01,7.560217734688167227e-04,2.267784212020899220e-02,6.999699683856944188e-02
8.133081010589204851e-01,1.616325521383683017e-01,0.000000000000000000e+00,2.505934680271115073e-02,0.000000000000000000e+00
8.483636079265354235e-01,1.261181864576339795e-01,1.189522321694015759e-03,2.432868329413667707e-02,0.000000000000000000e+00
8.101787149442334357e-01,1.383720137650612247e-01,3.398827644525112307e-04,2.345227238148052049e-02,2.765711614477211686e-02
9.368250474107310266e-01,1.574585930211784557e-02,7.953405065130892196e-03,2.981933908559709218e-02,9.656349136423249269e-03
8.589100293910323369e-01,5.149579313354687993e-02,0.000000000000000000e+00,2.841247315116371061e-02,6.118170432425708988e-02
7.700552411793893937e-01,4.732329187156265188e-02,5.852490078817169060e-03,2.443851693273253051e-02,1.523304599374982748e-01
9.647003350244978126e-01,0.000000000000000000e+00,5.093542273135543211e-03,3.020612270236658695e-02,0.000000000000000000e+00
7.654268432437824066e-01,1.206872636430977169e-01,0.000000000000000000e+00,2.348702079474186341e-02,9.039887231837806514e-02
8.989410571550068285e-01,6.956703341863039458e-02,4.242299218346168126e-03,2.724961020801677444e-02,0.000000000000000000e+00
7.271229845577422690e-01,1.267142353530491261e-01,1.157471161413424921e-03,2.155766593372669335e-02,1.234476429940684628e-01
9.612438974882171472e-01,0.000000000000000000e+00,7.743660374310438847e-03,3.101244213747233677e-02,0.000000000000000000e+00
9.254566702360262909e-01,0.000000000000000000e+00,9.760051733374920310e-03,2.863721687309434341e-02,3.614606115750457205e-02
7.927801215223727604e-01,9.886726137538001669e-02,0.000000000000000000e+00,2.441537118692733294e-02,8.393724591531999402e-02
7.134823959263084658e-01,1.806016432671354588e-01,0.000000000000000000e+00,2.084066865632487262e-02,8.507529215023108826e-02
8.464269146628151663e-01,0.000000000000000000e+00,4.131084909732095356e-03,2.738536536154779696e-02,1.220566350659048616e-01
9.075915437037610500e-01,6.071373416931652445e-02,5.762885385111724337e-03,2.593183674181069251e-02,0.000000000000000000e+00
8.651133746308337091e-01,1.053057566199307044e-01,2.559782810613244960e-03,2.702108593862222186e-02,0.000000000000000000e+00
8.876763095240421952e-01,8.198336139056877636e-02,2.484983685907991499e-03,2.785534539948114272e-02,0.000000000000000000e+00
9.214505552188115844e-01,4.423018411699234514e-02,5.687863990631536470e-03,2.863139667356438475e-02,0.000000000000000000e+00
7.671037509480136407e-01,1.194353558361338774e-01,0.000000000000000000e+00,2.340040012306052880e-02,9.006049309279204329e-02
9.146083739318237038e-01,4.144711462946050994e-03,5.249489890111902132e-03,2.744830487588582543e-02,4.854911983923245605e-02
8.788564012288555549e-01,9.351836208875176359e-02,1.491651416492669868e-03,2.613358526589997649e-02,0.000000000000000000e+00
9.276854380657342247e-01,4.045408783854920198e-02,3.144674585764611376e-03,2.871579950995184136e-02,0.000000000000000000e+00
8.239821557252492434e-01,1.252744581259200018e-01,0.000000000000000000e+00,2.351384678258254188e-02,2.722953936624837937e-02
8.388786301446766736e-01,5.268991002431651360e-02,2.646218486951719059e-03,2.509900450295283331e-02,8.068623684110218242e-02
8.795748049331839624e-01,9.077197088054346497e-02,4.500237317981527208e-03,2.515298686829095173e-02,0.000000000000000000e+00
8.216926331872818068e-01,7.927089484031854538e-02,0.000000000000000000e+00,2.499603767089049466e-02,7.404043430150912541e-02
6.462196237305652957e-01,1.705901766447555923e-01,0.000000000000000000e+00,1.947907399700534933e-02,1.637111256276737870e-01
8.307259913389428707e-01,1.147206548950609611e-01,0.000000000000000000e+00,2.433961103370784612e-02,3.021374273228834284e-02
8.026377648137766885e-01,1.278501402100664375e-01,0.000000000000000000e+00,2.495374900931872364e-02,4.455834596683792836e-02
6.738642822511767827e-01,9.626254513432998261e-02,0.000000000000000000e+00,2.082473041664839597e-02,2.090484421978449081e-01
9.615769544437461347e-01,0.000000000000000000e+00,6.557384177585189912e-03,3.186566137866850973e-02,0.000000000000000000e+00
8.077202316275237104e-01,1.170665698335103116e-01,0.000000000000000000e+00,2.531633145028868923e-02,4.989686708867707016e-02
8.603229735903255015e-01,1.371898450101400983e-02,3.356866578336163264e-03,2.820631623057101231e-02,9.439485909975338374e-02
8.074514968860462272e-01,1.447166979975411938e-01,0.000000000000000000e+00,2.352664634985256534e-02,2.430515876655987492e-02
8.142822406883265529e-01,0.000000000000000000e+00,8.818947185140414008e-03,2.502601702849893001e-02,1.518727950980341135e-01
8.763111761912090181e-01,0.000000000000000000e+00,9.274685447209312511e-03,2.708232435255682191e-02,8.733181400902499669e-02
7.246803937094848935e-01,1.106529774764859475e-01,0.000000000000000000e+00,2.173899159182060212e-02,1.429276372222084146e-01
9.093759305880673161e-01,5.732851058055012800e-02,5.169204345917821457e-03,2.812635448546468506e-02,0.000000000000000000e+00
8.687321204720697132e-01,6.575202231322052615e-02,3.808491914690870141e-03,2.707860279013641486e-02,3.462876250988243532e-02
7.479985151822209355e-01,8.720120308527287700e-02,0.000000000000000000e+00,2.272961546047355674e-02,1.420706662720326308e-01
7.191193842627109367e-01,1.391023067752879816e-01,0.000000000000000000e+00,2.057939222278971567e-02,1.211989167392114042e-01
9.112840330168920921e-01,5.854661598374728132e-02,0.000000000000000000e+00,2.920547309010268142e-02,9.638779092580232856e-04
8.642010031542599613e-01,0.000000000000000000e+00,6.113275084350256426e-03,2.694276224376191201e-02,1.027429595176277827e-01
7.816480952440107988e-01,6.353487479292521667e-02,4.481760994793861433e-03,2.353774933552409826e-02,1.267975196327458531e-01
7.632964507679954602e-01,1.740602959153900731e-01,0.000000000000000000e+00,2.137246566947103785e-02,4.127078764714346010e-02
9.323291403321248838e-01,1.107115986227659790e-02,8.053275955076114045e-03,2.863467971941947160e-02,1.991174413110284244e-02
7.927586979425905733e-01,4.914540600702389100e-02,7.219496733707882370e-03,2.326187202808158855e-02,1.276145272885961246e-01
8.556442817321676664e-01,8.666211356941440347e-02,0.000000000000000000e+00,2.745458800201904664e-02,3.023901669639875514e-02
8.970788606026498524e-01,0.000000000000000000e+00,9.623944095469015234e-03,2.790849586274343069e-02,6.538869943913774851e-02
8.158681697338676653e-01,5.871786684908124332e-02,3.005675102797550173e-03,2.425390753422469736e-02,9.815438078002891586e-02
8.400029907760697689e-01,2.039289847522776297e-02,4.227343254576937381e-03,2.738788473216790045e-02,1.079888827619575609e-01
8.258844279971467861e-01,1.492090181676420102e-01,0.000000000000000000e+00,2.490655383521104063e-02,0.000000000000000000e+00
8.187694231712828730e-01,9.209264802997617350e-02,0.000000000000000000e+00,2.443807483707903169e-02,6.469985396166176572e-02
8.323730534733341235e-01,7.361706256596770026e-02,0.000000000000000000e+00,2.462111802079810022e-02,6.938876593989999619e-02
8.639739453415270498e-01,0.000000000000000000e+00,5.053789681252554740e-03,2.811172499222591020e-02,1.028605399849944618e-01
7.991620584851634179e-01,0.000000000000000000e+00,8.852126357630879863e-03,2.453822156764520410e-02,1.674475935895603784e-01
8.085015565726290099e-01,0.000000000000000000e+00,3.913004619627407851e-03,2.522002521672149500e-02,1.623654135910221896e-01
7.883742642736136785e-01,0.000000000000000000e+00,8.209959627416303987e-03,2.293615402675478268e-02,1.804796220722152678e-01
8.771984198499233054e-01,9.588547742547706698e-02,0.000000000000000000e+00,2.691610272459956515e-02,0.000000000000000000e+00
8.774022922969909599e-01,9.412822691970031130e-02,1.961859674893018466e-03,2.650762110841576799e-02,0.000000000000000000e+00
9.626208993702667360e-01,0.000000000000000000e+00,7.387112182597070642e-03,2.999198844713613435e-02,0.000000000000000000e+00
8.507155513768662747e-01,1.219152238367658680e-01,3.878317838573172756e-03,2.349090694779466110e-02,0.000000000000000000e+00
8.510376843852051065e-01,1.059893165654327007e-01,1.427994633420008423e-03,2.567801343514717477e-02,1.586699098079494621e-02
8.055789076412896987e-01,8.190782553257437704e-02,0.000000000000000000e+00,2.480209075039820077e-02,8.771117607573791775e-02
9.115737635932911198e-01,0.000000000000000000e+00,7.173777941350760468e-03,2.830593084020500277e-02,5.294652762515306144e-02
8.072279711494516619e-01,1.054336125273598740e-01,0.000000000000000000e+00,2.491515909415103341e-02,6.242325722903739604e-02
7.496356668189979588e-01,1.120771993973660730e-01,0.000000000000000000e+00,2.301345602541648994e-02,1.152736777582195060e-01
8.805596273408650143e-01,0.000000000000000000e+00,1.016992954959403637e-02,2.829419805914683284e-02,8.097624505039408005e-02
8.393585045144403844e-01,0.000000000000000000e+00,1.250402576116233476e-02,2.546092071063421267e-02,1.226765490137631809e-01
9.650183277108014268e-01,0.000000000000000000e+00,2.264616948735250195e-03,3.271705534046327052e-02,0.000000000000000000e+00
8.711605295769444535e-01,1.533586441672270956e-02,5.767076858498763718e-03,2.762072351185150196e-02,8.011580563598255655e-02
7.329744963483666442e-01,1.796877231356350246e-01,0.000000000000000000e+00,2.024093027685192059e-02,6.709685023914638280e-02
8.038751959387683277e-01,0.000000000000000000e+00,5.394522918402299208e-03,2.555455298681865925e-02,1.651757281560108093e-01
9.601739186124250702e-01,0.000000000000000000e+00,9.636162038635050220e-03,3.018991934893998016e-02,0.000000000000000000e+00
8.948523270724677570e-01,1.298110619729539623e-02,7.018807882209325728e-03,2.700389111586062180e-02,5.814386773216698862e-02
8.513374600159840933e-01,7.399868704130656283e-02,2.546999890981828558e-03,2.546513342101522012e-02,4.665171963071244182e-02
8.130901276519155729e-01,1.267579008114294026e-01,7.695872567605711000e-04,2.486480812029227827e-02,3.451757615960228398e-02
6.775944151034969387e-01,1.771898827518629538e-01,0.000000000000000000e+00,2.047139013655750392e-02,1.247443120080825169e-01
8.423245829075777236e-01,2.969525307795591040e-02,5.898458328790818009e-03,2.517088780948308069e-02,9.691081787619254539e-02
6.761552144273218490e-01,6.466258780944859896e-02,0.000000000000000000e+00,2.163684565648824401e-02,2.375453521067412699e-01
8.644475994594262858e-01,2.136076277959667730e-02,8.608264382502697071e-03,2.640943058308592092e-02,7.917394279538836344e-02
9.186254769619441873e-01,4.749104543705017639e-02,5.676892969003226840e-03,2.820658463200236693e-02,0.000000000000000000e+00
7.838144513270733915e-01,0.000000000000000000e+00,6.168819196536099760e-03,2.500850707656026434e-02,1.850082223998303077e-01
7.394900005427028633e-01,1.716041519665757742e-01,0.000000000000000000e+00,2.154208769465506407e-02,6.736375979606624986e-02
8.068169991076823422e-01,1.691411554735822720e-01,5.845521237433109639e-04,2.345729329499235058e-02,0.000000000000000000e+00
8.141695503956072333e-01,1.147927927350994998e-01,0.000000000000000000e+00,2.475452649527770665e-02,4.628313037401566438e-02
8.222533986520275118e-01,4.142413223610737737e-03,9.124245335820598338e-03,2.465031896923711163e-02,1.398296238193040830e-01
7.599783611190843446e-01,1.286195136792006311e-01,0.000000000000000000e+00,2.223601992988518544e-02,8.916610527182970702e-02
9.377410724678313381e-01,0.000000000000000000e+00,9.907574704415514355e-03,2.989520872336037111e-02,2.245614410439274178e-02
7.149582975293087284e-01,5.145954305163470688e-02,0.000000000000000000e+00,2.299254564444515661e-02,2.105896137746113839e-01
9.109666825675961643e-01,0.000000000000000000e+00,5.305038243212334588e-03,2.945835345246022516e-02,5.426992573673135312e-02
8.773135586986119394e-01,2.807104500781855763e-02,5.512745296388826995e-03,2.883293885900646558e-02,6.026971213817423900e-02
8.846878313091244284e-01,8.729551561906551127e-02,2.318658680312480746e-03,2.569799439149762429e-02,0.000000000000000000e+00
8.045583173005388389e-01,0.000000000000000000e+00,7.544692054301808254e-03,2.384600840689685489e-02,1.640509822382625049e-01
8.040418613435991180e-01,0.000000000000000000e+00,6.015072015082873966e-03,2.531087396027270620e-02,1.646321926810452307e-01
7.529750027583853589e-01,2.060664738673725349e-01,0.000000000000000000e+00,2.063443127975219532e-02,2.032409209449002538e-02
8.469193371423635597e-01,1.293274233092739367e-01,8.173825846957222469e-05,2.367150128989310362e-02,0.000000000000000000e+00
7.947313970275223793e-01,7.308859390166472236e-02,2.484313979265011674e-03,2.363896849758919880e-02,1.060567265939587334e-01
7.682519913630218023e-01,5.722699123726013304e-04,7.051445369177850551e-03,2.348158936731821814e-02,2.006427039881095165e-01
9.366543929621444775e-01,6.721372734513948559e-03,4.811465009362225417e-03,2.962364971506325009e-02,2.218911957891605766e-02
7.340146296220204647e-01,1.450337671125676298e-01,0.000000000000000000e+00,2.076447798319041096e-02,1.001871252822213731e-01
8.141435498081589506e-01,1.148698825104979004e-01,0.000000000000000000e+00,2.608374603195729238e-02,4.490282164938580456e-02
7.705638141434745236e-01,4.180803575477065929e-04,6.549227368036462764e-03,2.393011743397058938e-02,1.985387606969708507e-01
8.463153473375547575e-01,0.000000000000000000e+00,7.297542397196889706e-03,2.587723965650156471e-02,1.205098706087468358e-01
8.721237880214239846e-01,0.000000000000000000e+00,9.448996713615999063e-03,2.558727607544039953e-02,9.283993918951972957e-02
