# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.379415111458454524e-01,0.000000000000000000e+00,3.766459631670277669e-02,2.439389253745165645e-02,0.000000000000000000e+00
9.099591233443806715e-01,3.546207952511753331e-02,3.152386198625673625e-02,2.305493514424523244e-02,0.000000000000000000e+00
9.426912321446055953e-01,0.000000000000000000e+00,3.243901441787613166e-02,2.486975343751832504e-02,0.000000000000000000e+00
9.395318062297881578e-01,0.000000000000000000e+00,3.643684717942997225e-02,2.403134659078167909e-02,0.000000000000000000e+00
9.184241415180101065e-01,2.455724707727088840e-02,3.236002384311965213e-02,2.465858756159932524e-02,0.000000000000000000e+00
9.267409067570817616e-01,1.241537094890182193e-02,3.642783433481792954e-02,2.441588795919832217e-02,0.000000000000000000e+00
9.380035643574834436e-01,0.000000000000000000e+00,3.686925955544757133e-02,2.512717608706890177e-02,0.000000000000000000e+00
9.401620478781463897e-01,0.000000000000000000e+00,3.504882177399395310e-02,2.478913034785970235e-02,0.000000000000000000e+00
9.319960402628081342e-01,7.875496276204742296e-03,3.632787537305267461e-02,2.380058808793454259e-02,0.000000000000000000e+00
9.186385805957302253e-01,2.134030936334777029e-02,3.592336928117117328e-02,2.409774075975064031e-02,0.000000000000000000e+00
9.328938510898007186e-01,1.183722808641520657e-02,2.971440617779237334e-02,2.555451464599174313e-02,0.000000000000000000e+00
9.385876239599335591e-01,0.000000000000000000e+00,3.637429678326538351e-02,2.503807925680105392e-02,0.000000000000000000e+00
9.418055552173391076e-01,0.000000000000000000e+00,3.311162558051295585e-02,2.508281920214782551e-02,0.000000000000000000e+00
9.407060005774916522e-01,0.000000000000000000e+00,3.429392654528262696e-02,2.500007287722573121e-02,0.000000000000000000e+00
9.403579534067670886e-01,0.000000000000000000e+00,3.486892999794014708e-02,2.477311659529274693e-02,0.000000000000000000e+00
9.422314040565413773e-01,0.000000000000000000e+00,3.200784799176256690e-02,2.576074795169594131e-02,0.000000000000000000e+00
9.176452929686211846e-01,3.032140407834444523e-02,2.709031101490009738e-02,2.494299193813427629e-02,0.000000000000000000e+00
