# anmx, denit, nitox, dnrn
1.586349285991514479e+00,4.605529505997993489e+00,4.374608876187797790e+01,5.006203244613259784e+01
1.754434650675772422e+00,2.595541113431762081e+00,4.462272610975253428e+01,5.102729812613983285e+01
5.399585210359120424e+00,5.172591393365109091e-01,4.380737950352041565e+01,5.027577614678385487e+01
1.477073903562542156e+01,0.000000000000000000e+00,3.611279936547859393e+01,4.911646159889611596e+01
1.315409230439227528e+01,3.896306708881845382e-01,3.716106321606289953e+01,4.929521380865671176e+01
4.979223199770680175e+00,5.877028726267308656e+00,4.063457532722333809e+01,4.850917274673867752e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.388481169758022560e+01,4.611518830241975309e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.445948398560306458e+01,4.554051601439701358e+01
