# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
8.981293593061266733e+00,8.981293593061261404e+00,5.042612894614451946e+00,5.042612894614502572e+00,1.957062571296526610e+00,1.957062571296527276e+00,4.848383550556538246e+00,4.848383550556517818e+00
1.483648282847167899e+01,1.483648282847167543e+01,6.381623042545585545e-01,6.381623042545595537e-01,2.703317830231637409e+00,2.703317830231640073e+00,7.021458647033377964e+00,7.021458647033374412e+00
1.998075121538674281e+01,1.998075121538677834e+01,1.336015223348632652e+01,1.336015223348633008e+01,9.985032712333913096e+00,9.985032712333914873e+00,1.251490544983123598e+01,1.251490544983124131e+01
3.843167131499136246e+01,3.843167131499136246e+01,3.647979393419767291e+01,3.647979393419772975e+01,2.008507510095907378e+01,2.008507510095892812e+01,1.402102529882467330e+01,1.402102529882467152e+01
1.932099637435900519e+01,1.932099637435901940e+01,1.831021935755616781e+01,1.831021935755614294e+01,1.005062549155821117e+01,1.005062549155821294e+01,1.051982354127946628e+01,1.051982354127943431e+01
3.477989346940419324e+01,3.477989346940415061e+01,6.887513208096645023e+00,6.887513208096666339e+00,2.818045080040891825e+00,2.818045080040894046e+00,7.019643858832047556e+00,7.019643858832048444e+00
3.508803145239468080e+01,3.508803145239467369e+01,1.679674536174652744e+01,1.679674536174648480e+01,6.976004508914662949e+00,6.976004508914663838e+00,1.903066883087996430e+01,1.903066883087996075e+01
3.213612007654635505e+01,3.213612007654634084e+01,3.048056602427896422e+01,3.048056602427896067e+01,1.440259710091097567e+01,1.440259710091103784e+01,1.215397331267894110e+01,1.215397331267893577e+01
2.831876975453188194e+01,2.831876975453184997e+01,1.930859498873903135e+01,1.930859498873903846e+01,8.647645857942112713e+00,8.647645857942114489e+00,8.235856171028206774e+00,8.235856171028217432e+00
3.136239746447502696e+01,3.136239746447503052e+01,9.944295865324498607e+00,9.944295865324482619e+00,4.361626692977329967e+00,4.361626692977331743e+00,7.462070903025988855e+00,7.462070903025988855e+00
1.677598097133060406e+01,1.677598097133059696e+01,2.118436148700951449e+01,2.118436148700951094e+01,1.342614250023419054e+01,1.342614250023420652e+01,6.925324035080441476e+00,6.925324035080430818e+00
2.147546250833491044e+01,2.147546250833491754e+01,1.521439566106933050e+01,1.521439566106933761e+01,7.666380912844392270e+00,7.666380912844395823e+00,4.793523270841847150e+00,4.793523270841848927e+00
2.604863250353067627e+01,2.604863250353072246e+01,1.561509305005156101e+01,1.561509305005154680e+01,6.207896425005793972e+00,6.207896425005793972e+00,4.430126383220220454e+00,4.430126383220222230e+00
3.217861663207505529e+01,3.217861663207479950e+01,1.322230153307678258e+01,1.322230153307677369e+01,5.449450440561912856e+00,5.449450440561915521e+00,5.691224505146040613e+00,5.691224505146037060e+00
2.276151348893547066e+01,2.276151348893542092e+01,1.244929063781162704e+01,1.244929063781164835e+01,4.912767732339469617e+00,4.912767732339469617e+00,4.669602414229117038e+00,4.669602414229117926e+00
1.352950165309946229e+01,1.352950165309950137e+01,4.769848568265195432e+00,4.769848568265225630e+00,1.850252304080300725e+00,1.850252304080300281e+00,3.809161937692914002e+00,3.809161937692919775e+00
