# NO3, NO2, Nstar, TA, DIC
3.132938759368881360e-02,4.621790256460527740e-02,5.155213904373800310e-02,6.192615481333316185e-02,4.694974868163749393e-12
4.515848043207709717e-02,3.459880051976015058e-02,6.110705598523775289e-02,5.702444929172083982e-02,4.850471685145081011e-13
3.556529561694383394e-03,3.439643044106485865e-03,6.942553716899114470e-03,7.517323728746977927e-03,2.046401284888238020e-14
