# NO3, NO2, Nstar, TA, DIC
-1.568611330914733704e-01,3.612614454983545942e-01,1.034254796575970192e-01,5.848790964864782893e-01,1.000000000000044409e+00
-1.547398683069982073e-01,2.197290104776317143e-02,-2.839588041180659550e-01,2.867348956036490648e-01,1.000000000000003553e+00
3.925655705498781733e-01,-6.880606663286337188e-02,9.753146763240212735e-02,6.934027023889319796e-01,1.000000000000010214e+00
