# DNRN, Anammox, Denitrificatio, Nitrite Oxidation, CaCO3 Dissolution 
4.474183746246159638e-02,1.834604520774728558e-03,1.068153777230968805e-02,2.868228487264716867e-03,4.714586763959820181e-02
2.306181887089519059e-02,0.000000000000000000e+00,3.814449990932273007e-03,1.364136056537930972e-03,2.412843369735440460e-02
1.583364704541438727e-03,0.000000000000000000e+00,3.223178689041735173e-04,1.123282752994776040e-04,1.651428526418902100e-03
2.573632551870961432e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.335206335392865793e-04,2.696858016479294819e-03
