# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
2.156263759969472282e+00,1.910635393501739276e+00,6.157962741421411756e+00,6.157962741421418862e+00,1.868329142871799853e+00,1.868329142871800963e+00,5.301581732091037225e+00,5.301581732091027455e+00
7.849560497250111624e+00,0.000000000000000000e+00,2.583456553164450664e+00,2.583456553164454661e+00,5.494015382141160808e-01,5.494015382141160808e-01,2.606278386593694485e+00,2.606278386593695373e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.883644742598760968e-01,1.883644742598765964e-01,4.773223507236625668e-02,4.773223507236619423e-02,1.807539369738461188e-01,1.807539369738457025e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.892089917288645007e-02,3.892089917288660966e-02,2.812077752414168241e-01,2.812077752414179344e-01
