# NO3, NO2, NH4, Nstar, TA, DIC
-1.284274842678461148e-01,5.207261051770323279e-02,-1.047021522687083817e+00,6.524263154313274526e-01,9.999999999999857891e-01
-1.497742885263225465e-01,3.105660041796707849e-01,-2.531975391757723126e-01,4.027077966331923387e-01,9.999999999999273914e-01
7.843799128144850197e-02,-6.887342422908712680e-02,-1.699857881095088730e-01,3.607979771780823741e-01,1.000000000000002887e+00
3.562446550708205373e-01,-1.167116712107209818e-02,1.632621735947535346e-01,7.681655827930869984e-01,9.999999999999905631e-01
