# NO3, NO2, Nstar, TA, DIC
2.020375662566585226e-02,8.432695337959400517e-02,8.807663590957748312e-02,3.087287235115779294e-02,1.037639684554114015e-12
2.319073043472265339e-02,8.234507337160795748e-02,1.022539394202341273e-01,1.530484822008357226e-02,9.302342480225041777e-13
3.111013759531378476e-03,7.036237097228635606e-03,8.417637804556255335e-03,6.088888159910489130e-03,3.620330265312403110e-14
