# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
7.835046696354479590e-01,0.000000000000000000e+00,1.713417279513639035e-02,1.395382140421628191e-02,1.854073361651993324e-01
7.407453346932192373e-01,2.160395306466605936e-02,2.575382936622415755e-02,1.477959709651096264e-02,1.971172857793795918e-01
9.253038829855168013e-01,0.000000000000000000e+00,2.347084260338230810e-02,2.029867608086172517e-02,3.092659833023921404e-02
7.111885750743539569e-01,0.000000000000000000e+00,2.680573904732525686e-02,1.273492352462391591e-02,2.492707623536968564e-01
9.444939828044940366e-01,0.000000000000000000e+00,2.889101939833900803e-02,1.702308002099953838e-02,9.591917776167380519e-03
8.121978615233913512e-01,3.088865580670628608e-02,1.913835126897637726e-02,1.568570933782244964e-02,1.220894220631034977e-01
8.643691476979924460e-01,0.000000000000000000e+00,2.687230331485425741e-02,1.592397328171408361e-02,9.283457570543914017e-02
7.693944757875087470e-01,2.111571514532854799e-01,6.261508242940084547e-03,1.318686451626567904e-02,0.000000000000000000e+00
7.964210583830511059e-01,0.000000000000000000e+00,2.405782244047080520e-02,1.339132030698817269e-02,1.661297988694900030e-01
7.289151374547699902e-01,2.560934052701486358e-02,1.622684902229896975e-02,1.434500873182017501e-02,2.149036642640960726e-01
6.783906892026427826e-01,8.701339263721956374e-02,2.736516356197414221e-02,8.178217936305177266e-03,1.990525366618582925e-01
6.686502164548100424e-01,0.000000000000000000e+00,2.332911502876432522e-02,9.934537865226225964e-03,2.980861306511994879e-01
8.569968787868752491e-01,0.000000000000000000e+00,2.629078113363687505e-02,1.557883030893533749e-02,1.011335097705525904e-01
6.036097400016380288e-01,2.599759438678215795e-01,1.012551082502341840e-02,9.634635621441439007e-03,1.166541696840754927e-01
8.515758933300826561e-01,0.000000000000000000e+00,2.341868861954473843e-02,1.658011862163392275e-02,1.084252994287385891e-01
6.294498114233278985e-01,4.111102388258964374e-02,2.210149388948997456e-02,8.306503308345534672e-03,2.990311674962471411e-01
5.456547423387259066e-01,3.046793545048844254e-01,0.000000000000000000e+00,7.518444449775888404e-03,1.421474587066137163e-01
6.563696506248759555e-01,0.000000000000000000e+00,2.508860709083716133e-03,1.504093026164587434e-02,3.260805584043945382e-01
5.607772991371734461e-01,2.786963450300168343e-01,2.242317381627427324e-03,4.865865221458937594e-03,1.534181732297233702e-01
8.327578227719643067e-01,0.000000000000000000e+00,2.644309297153754276e-02,1.658432175115703150e-02,1.242147625053411780e-01
6.772855021596937419e-01,2.752804912505109683e-02,1.585200694136642066e-02,1.339774761485634097e-02,2.659366941590324274e-01
7.793869897281142656e-01,0.000000000000000000e+00,1.732836709677577913e-02,1.526983152593995412e-02,1.880148116491701660e-01
7.652829409054849874e-01,0.000000000000000000e+00,1.524258418166866275e-02,1.584785489387922561e-02,2.036266200189672249e-01
9.487613630724810454e-01,0.000000000000000000e+00,3.202039306999324847e-02,1.921824385752584144e-02,0.000000000000000000e+00
7.164843600613507446e-01,0.000000000000000000e+00,1.558861231340589494e-02,1.680011965100663279e-02,2.511269079742367016e-01
6.696386111583522149e-01,1.031775368867651754e-01,1.441014061333893877e-02,1.061072634652161090e-02,2.021629849950220548e-01
7.249757448302898144e-01,0.000000000000000000e+00,2.539074727031846029e-02,9.378027572551262195e-03,2.402554803268405204e-01
7.795251817776194248e-01,0.000000000000000000e+00,1.895420214737995532e-02,1.531183021552311001e-02,1.862087858594775325e-01
6.597543411147611669e-01,0.000000000000000000e+00,2.122194750426794480e-02,8.292724733451342645e-03,3.107309866475197468e-01
7.672671825687604752e-01,0.000000000000000000e+00,2.384356015032387116e-02,1.554714714540190827e-02,1.933421101355136951e-01
6.232483448631119805e-01,0.000000000000000000e+00,3.162540412523904415e-02,5.860070247384318101e-03,3.392661807642646798e-01
5.679811655851489949e-01,2.373365972491508491e-01,1.353119143441740106e-02,5.381168246841166840e-03,1.757698774844416445e-01
7.338756761785109051e-01,0.000000000000000000e+00,1.913240989061119196e-02,1.442722685469908714e-02,2.325646870761788332e-01
7.797157841000228462e-01,0.000000000000000000e+00,1.349781235345580595e-02,1.786831087036514637e-02,1.889180926761561130e-01
8.239988631609022063e-01,1.393133212137403765e-01,2.334095879452649167e-02,1.334685683083089262e-02,0.000000000000000000e+00
5.345898861191481499e-01,3.094802141297054998e-01,3.933565260992853176e-03,3.540602963205853951e-03,1.484557315269476319e-01
7.524251364495933014e-01,4.147318623112578040e-02,2.661519288152726023e-02,1.056094559393161089e-02,1.689255388438220262e-01
6.918215943669272505e-01,0.000000000000000000e+00,2.002879859350863503e-02,1.382494294898713519e-02,2.743246640905768752e-01
7.417975336362919725e-01,5.781557371924175848e-02,2.018411447492489061e-02,1.370229314297471447e-02,1.665004850265666414e-01
8.724301189713484783e-01,0.000000000000000000e+00,1.882663889000311605e-02,1.799943047264046525e-02,9.074381166600803406e-02
