# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
7.540153658788875113e-01,7.889309306223897533e-02,0.000000000000000000e+00,2.413447919555698068e-02,1.429570618633164703e-01
7.861594428476970098e-01,0.000000000000000000e+00,9.739944376229473302e-03,2.653253266145703601e-02,1.775680801146164722e-01
8.015918011948970356e-01,0.000000000000000000e+00,5.321496498294439777e-03,2.863377775332955760e-02,1.644529245534789019e-01
7.757798533657622730e-01,5.469266930793219988e-02,5.120632254863358677e-03,2.535192543819154987e-02,1.390549196332505621e-01
7.129359231881466918e-01,1.712871885429954888e-01,0.000000000000000000e+00,2.228008198825191452e-02,9.349680628060604015e-02
7.595769968582215537e-01,0.000000000000000000e+00,1.108972706251008279e-02,2.571551774289378492e-02,2.036177583363746324e-01
7.843276901382858490e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.674054919546202738e-02,1.889317606662520299e-01
7.363545333797826276e-01,4.743792985233160481e-02,0.000000000000000000e+00,2.257437805655405222e-02,1.936331587113316599e-01
7.985804133109499769e-01,0.000000000000000000e+00,7.757638774541423914e-03,2.833856019012708991e-02,1.653233877243815431e-01
6.908145368052571733e-01,6.525059712215415531e-02,0.000000000000000000e+00,2.355070538849721520e-02,2.203841606840914735e-01
7.404767896473719579e-01,2.286328028084353703e-01,0.000000000000000000e+00,2.024413909988466431e-02,1.064626844430790684e-02
8.610690974745144333e-01,0.000000000000000000e+00,8.195025726478571623e-03,2.941260407504104474e-02,1.013232727239658515e-01
8.298398737263608105e-01,0.000000000000000000e+00,8.980662602561487184e-03,2.808738389476352765e-02,1.330920797763142649e-01
7.720136845322330688e-01,0.000000000000000000e+00,1.139879437374226312e-02,2.613680995847861288e-02,1.904507111355459581e-01
7.579144522407867957e-01,0.000000000000000000e+00,1.825191022361970228e-02,2.255058452335972560e-02,2.012830530122337036e-01
7.779561865846588153e-01,0.000000000000000000e+00,1.176744053153130735e-02,2.581087486190234218e-02,1.844654980219075091e-01
8.026612152627494723e-01,0.000000000000000000e+00,1.686939748794799229e-02,2.546196435902628105e-02,1.550074228902761919e-01
8.274557566334876935e-01,3.292405357110054359e-02,0.000000000000000000e+00,2.865315610169687568e-02,1.109670336937148422e-01
7.133434291202526145e-01,7.818279551825620122e-02,1.057417625516135148e-02,2.134401953243691280e-02,1.765555795738930622e-01
8.713797614647476042e-01,0.000000000000000000e+00,7.665572400797932874e-03,3.020552100300474829e-02,9.074914513144964612e-02
7.815042050863652001e-01,7.517161196549093649e-02,0.000000000000000000e+00,2.693410499979421308e-02,1.163900779483497405e-01
8.032514296548567412e-01,0.000000000000000000e+00,1.334724247893206463e-02,2.652170512638031552e-02,1.568796227398311094e-01
7.832548104397581978e-01,0.000000000000000000e+00,1.051463772000876947e-03,2.808398596652034521e-02,1.876097398217204670e-01
7.689536468323356910e-01,0.000000000000000000e+00,6.625447544476746262e-03,2.649697901366500699e-02,1.979239266095226546e-01
7.749971664851719177e-01,0.000000000000000000e+00,1.656085144765175737e-02,2.512031603224926940e-02,1.833216660349269445e-01
7.549780471796178061e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.731357692673353280e-02,2.177083758936486924e-01
7.526586471156252456e-01,0.000000000000000000e+00,1.413880186914650942e-02,2.467210922950125590e-02,2.085304417857269665e-01
7.111851788210045155e-01,4.808612780857209751e-02,6.669457855865552204e-03,2.332509691432081006e-02,2.107341386002369310e-01
7.683455501172261615e-01,0.000000000000000000e+00,2.005054968168756575e-03,2.820112482662454415e-02,2.014482700879804133e-01
7.407830847110059569e-01,4.834531238574174550e-02,5.288366041553685046e-03,2.348038259976198763e-02,1.821028542619366475e-01
7.751697551181933044e-01,7.506892132030321130e-02,0.000000000000000000e+00,2.619196436619077376e-02,1.235693591953127279e-01
7.752122451628943312e-01,0.000000000000000000e+00,9.561998560754394680e-03,2.581769159422820856e-02,1.894080646821231506e-01
8.083636546383848875e-01,0.000000000000000000e+00,9.721394828145416347e-03,2.676175764431411655e-02,1.551531928891555223e-01
7.811188617908557674e-01,1.846577118669259776e-01,8.203119714650576599e-03,2.165040960359210578e-02,4.369897023975422533e-03
7.726519777050137039e-01,0.000000000000000000e+00,1.043945812862717183e-02,2.704401310578370687e-02,1.898645510605753706e-01
6.604954662727073877e-01,1.772093685984798273e-01,2.751752541982743511e-03,1.825828374189853581e-02,1.412851288449315790e-01
8.170850373914367859e-01,0.000000000000000000e+00,4.746124614064556151e-03,2.799705645217463040e-02,1.501717815423238844e-01
8.635288290917940701e-01,6.322531840238014567e-02,6.131581578175041361e-03,2.655523807644772846e-02,4.055903285120288776e-02
7.551886873525049948e-01,6.427924649807811863e-02,0.000000000000000000e+00,2.646108116574514418e-02,1.540709849836717493e-01
7.801947005342114716e-01,1.062459236191349021e-01,0.000000000000000000e+00,2.375731408932227687e-02,8.980206175733142226e-02
6.760529453197239302e-01,2.076256982018550024e-01,1.034094381121391983e-03,1.839855623508984683e-02,9.688870586220993397e-02
8.083284692144961925e-01,5.753953085997171729e-02,0.000000000000000000e+00,2.733176467127998790e-02,1.068002352542520711e-01
8.331425924204174382e-01,0.000000000000000000e+00,1.029857903410918464e-02,2.858164714653645133e-02,1.279771813989369900e-01
8.562163477243516230e-01,0.000000000000000000e+00,1.670507932740045512e-02,2.672215103138226439e-02,1.003564219168657234e-01
7.504494464099726869e-01,0.000000000000000000e+00,1.421199817294693107e-02,2.408076257776868914e-02,2.112577928393117865e-01
8.142003013228575892e-01,0.000000000000000000e+00,2.059209354141106757e-02,2.489139698016457763e-02,1.403162081555668073e-01
7.960013561864363041e-01,0.000000000000000000e+00,7.683279695337024394e-03,2.691757981708486208e-02,1.693977843011418571e-01
7.978529175678836793e-01,7.565267919466421576e-02,0.000000000000000000e+00,2.648726572333624796e-02,1.000071375141157876e-01
7.381851100496715778e-01,0.000000000000000000e+00,1.027068691625896910e-02,2.355964666605016647e-02,2.279845563680192311e-01
8.546728608753011436e-01,0.000000000000000000e+00,6.998085776837623118e-03,2.990504075616661275e-02,1.084240125916948183e-01
8.370232725968813625e-01,0.000000000000000000e+00,5.068050781637806722e-03,2.971210851262216443e-02,1.281965681088587938e-01
7.180493274645521895e-01,1.217956466790213327e-01,8.766744738911074614e-03,2.061650374437478533e-02,1.307717773731406075e-01
7.692746750779638765e-01,9.627163730182371204e-02,0.000000000000000000e+00,2.555491611598699822e-02,1.088987715042253196e-01
8.410876999955723132e-01,0.000000000000000000e+00,1.018934036409700934e-02,2.693158178122527502e-02,1.217913778591053903e-01
7.833967998431000668e-01,0.000000000000000000e+00,1.528621604080435820e-02,2.448148767657660693e-02,1.768354964395190132e-01
6.784973142069468111e-01,1.569789009203966246e-01,0.000000000000000000e+00,2.081164001173024455e-02,1.437121448609263719e-01
8.044672862743760255e-01,0.000000000000000000e+00,1.002979058691863545e-02,2.827835186272452742e-02,1.572245712759806346e-01
7.549938207944345558e-01,0.000000000000000000e+00,9.497323402438268697e-03,2.434671600253292961e-02,2.111621398005942563e-01
