# DNRN, Denitrification, Anammox, Nitrite Oxidation, CaCO3 Dissolution 
9.451941101417109525e-01,0.000000000000000000e+00,3.371425392721880826e-02,2.109163593107015594e-02,0.000000000000000000e+00
9.384638757209161630e-01,0.000000000000000000e+00,4.629527376858454807e-02,1.524085051049925595e-02,0.000000000000000000e+00
9.488298016174084859e-01,0.000000000000000000e+00,3.212961045355460649e-02,1.904058792903691455e-02,0.000000000000000000e+00
9.371454176950019255e-01,0.000000000000000000e+00,4.464845300926584964e-02,1.820612929573217284e-02,0.000000000000000000e+00
9.380295155000974994e-01,0.000000000000000000e+00,4.295688288595628235e-02,1.901360161394609685e-02,0.000000000000000000e+00
9.385253140215719103e-01,0.000000000000000000e+00,4.784402664831531593e-02,1.363065933011286396e-02,0.000000000000000000e+00
9.487288905074831025e-01,0.000000000000000000e+00,3.137724339984140215e-02,1.989386609267534273e-02,0.000000000000000000e+00
9.344827241936258799e-01,0.000000000000000000e+00,5.362768735455758495e-02,1.188958845181653338e-02,0.000000000000000000e+00
9.469511839463358172e-01,0.000000000000000000e+00,3.614934386268117694e-02,1.689947219098299550e-02,0.000000000000000000e+00
9.490664284406016282e-01,0.000000000000000000e+00,3.177842975366270556e-02,1.915514180573551703e-02,0.000000000000000000e+00
9.505095814061367276e-01,0.000000000000000000e+00,3.179431738242142341e-02,1.769610121144185935e-02,0.000000000000000000e+00
9.404868738138252304e-01,0.000000000000000000e+00,4.487647005680538842e-02,1.463665612936944707e-02,0.000000000000000000e+00
9.492266878591728574e-01,0.000000000000000000e+00,3.008782674973821056e-02,2.068548539108877246e-02,0.000000000000000000e+00
9.388012889824575158e-01,0.000000000000000000e+00,4.795301519497136011e-02,1.324569582257117441e-02,0.000000000000000000e+00
9.346255270399689286e-01,0.000000000000000000e+00,4.753771225511152498e-02,1.783676070491969218e-02,0.000000000000000000e+00
9.434594305921161217e-01,0.000000000000000000e+00,4.300811076503968655e-02,1.353245864284412410e-02,0.000000000000000000e+00
9.353676061514193396e-01,0.000000000000000000e+00,4.940400897440357098e-02,1.522838487417715533e-02,0.000000000000000000e+00
9.562472220469996342e-01,0.000000000000000000e+00,2.485091299429502409e-02,1.890186495870552208e-02,0.000000000000000000e+00
9.364789927058363439e-01,0.000000000000000000e+00,4.999546612376282867e-02,1.352554117040106335e-02,0.000000000000000000e+00
9.429434762535766623e-01,0.000000000000000000e+00,3.842351354412949088e-02,1.863301020229387456e-02,0.000000000000000000e+00
9.447264252600759971e-01,0.000000000000000000e+00,3.687062949690717018e-02,1.840294524301661419e-02,0.000000000000000000e+00
9.457451139227749382e-01,0.000000000000000000e+00,3.756864401256654329e-02,1.668624206465849427e-02,0.000000000000000000e+00
9.451118840763000906e-01,0.000000000000000000e+00,3.494104104824634349e-02,1.994707487545351043e-02,0.000000000000000000e+00
9.488746534485600348e-01,0.000000000000000000e+00,3.601524112726539606e-02,1.511010542417449976e-02,0.000000000000000000e+00
9.445817367068043424e-01,0.000000000000000000e+00,3.832633955862688180e-02,1.709192373456866823e-02,0.000000000000000000e+00
9.362500421369114312e-01,0.000000000000000000e+00,4.758613979142062994e-02,1.616381807166810194e-02,0.000000000000000000e+00
9.368522556824215863e-01,0.000000000000000000e+00,5.130570242480466531e-02,1.184204189277365121e-02,0.000000000000000000e+00
9.398942827523435462e-01,0.000000000000000000e+00,3.696082464589620781e-02,2.314489260176013849e-02,0.000000000000000000e+00
9.380215016863970856e-01,0.000000000000000000e+00,4.260805251287863582e-02,1.937044580072425082e-02,0.000000000000000000e+00
9.421653205430035039e-01,0.000000000000000000e+00,3.789248908198493415e-02,1.994219037501159669e-02,0.000000000000000000e+00
9.434954200217436915e-01,0.000000000000000000e+00,4.139591923331344125e-02,1.510866074494290022e-02,0.000000000000000000e+00
9.469548750235113888e-01,0.000000000000000000e+00,3.356769470426305274e-02,1.947743027222564871e-02,0.000000000000000000e+00
