# NO3, NO2, Nstar, TA, DIC
1.140867614198566304e-01,1.022049184976144970e-01,1.423206719800688969e-01,2.025151294663819490e-01,5.987889675384663116e-11
1.774030517967599141e-01,1.120169088099789156e-01,1.361698611525297420e-01,1.756933648148157334e-01,1.115659468614535210e-11
2.415275201288951401e-01,1.475434073878447994e-01,2.020594649006154098e-01,2.335129131338941622e-01,5.580238324593532315e-12
2.325715883195829670e-01,6.897977443006922393e-02,1.859597842661565581e-01,1.169603111989851590e-01,7.050860394993935827e-11
1.702306093583269286e-01,3.961858944564922158e-02,1.722911308643765294e-01,7.643610833819580730e-02,2.772157043432139819e-11
8.836089255311692370e-02,3.757421502328477103e-02,9.651864899136004816e-02,7.018689461340685276e-02,7.509065832616770810e-12
1.531316755724213691e-02,3.739138560256332570e-03,1.576096848377231754e-02,1.053829220692828993e-02,7.320344118834140830e-13
1.451125853890975446e-02,9.297814532213372063e-03,7.349077545348289831e-03,1.064689660762329661e-02,3.871908842848072302e-14
