# NO3, NO2, Nstar, TA, DIC
-5.442720628950341588e-01,2.965365620919346856e-01,-4.182522989862178520e-01,4.996193941013182260e-01,9.378647601783723919e-01
-4.710401655878406757e-01,3.772040643074582311e-01,-1.614725457239903905e-01,2.453947614951001999e-01,9.449963584293740171e-01
-3.139615191883207146e-01,1.986971525279181972e-01,-1.808867465949516862e-01,2.808723573455922384e-01,9.407415488042042417e-01
-5.823315656819914032e-01,2.173700017693402931e-01,-7.299231278253021094e-01,9.251945039932708836e-02,8.841817210438476238e-01
-2.253613960247513592e-01,6.703340615271446978e-02,-3.044774548239425616e-01,1.088888123863614027e-01,9.138908192569332734e-01
-5.005908956271287735e-02,-4.777700630707304441e-02,-1.597098791332640100e-01,4.088154871061517870e-01,9.346279160222030757e-01
2.224813538712160366e-01,-2.224813538712160366e-01,0.000000000000000000e+00,4.042683468481416131e-01,9.344789666195028044e-01
1.979109654378576888e-01,-1.979109654378576888e-01,0.000000000000000000e+00,7.539800523740214366e-01,9.478301233103894052e-01
