# NO3, NO2, Nstar, TA, DIC
-3.009108589117959198e-03,5.125522170064694683e-02,-4.685096360812046612e-02,3.143859550409683346e-02,6.213523982151392122e-02
2.738517364863746195e-02,7.351253915060917965e-02,-2.888451349583431860e-02,-9.955893272995952614e-03,5.500364157065440462e-02
-3.073364532489186729e-03,2.336730814950793711e-02,7.780112947889106234e-03,-2.420356525552458393e-02,5.925845119568207142e-02
-1.168915163511182742e-01,-5.745014784410315545e-02,-2.701292671517518951e-02,-5.302520198281871489e-01,1.158182789562944848e-01
-1.562730454021171722e-02,6.447358595806668147e-03,-3.020034266549609381e-02,-5.043361744117925982e-02,8.610918074299567238e-02
1.635541190724421057e-02,1.669550559614785268e-02,-1.784972135145351801e-02,2.723234111766870136e-02,6.537208397776850255e-02
1.652798125956446151e-01,1.342208268777040914e-01,5.771395976248430704e-02,2.844837856503423801e-02,6.552103338050430104e-02
1.684412834763125977e-01,1.466729777845581784e-01,1.333277389517753264e-01,4.147651481192271561e-02,5.216987668962835833e-02
