# anmx, denit, nitox, dnrn
5.857265976977981126e+00,7.483097422460875059e+00,6.875801533831338297e+00,2.750828741732560978e+00
2.970091117625897947e+00,2.967554697023040866e+00,4.555845266246536518e+00,2.595141125831799123e+00
3.690487217914251161e+00,4.597624032995280885e+00,6.108724615000624247e+00,2.996876207328834862e+00
3.672662137648550651e+00,0.000000000000000000e+00,4.370558654965723377e+00,2.113831410898185936e+00
3.155030323740913190e+00,1.117502989442684003e+00,3.275297363027181330e+00,1.375904434338317328e+00
2.413861250545454418e+00,2.405753163938709527e+00,2.233613954799182011e+00,7.688613721052438565e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.213319035813606311e-01,1.213319035813607005e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.715686721328856801e-01,1.715686721328862352e-01
