# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
0.000000000000000000e+00,0.000000000000000000e+00,3.468887630013276180e+01,3.468887630013266943e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.861418025180452851e+00,4.861418025180437752e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.593698397298339842e+00,4.593698397298340730e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.994205076829717704e+00,6.994205076829711487e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.523055002061977525e+00,6.523055002062107199e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.831654869011121622e+00,3.831654869011121622e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.690580418210765146e+01,2.690580418210902636e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.352862675338860932e+01,1.352862675338857734e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.286029079021957233e-01,1.286029079021970278e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.093501994490124751e+01,1.093501994490126883e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.291780994430994056e+01,2.291780994431153573e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.957567304124485652e+00,6.957567304124486540e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.650631709116156998e+01,3.650631709116209578e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.912661737089680969e+01,1.912661737089693759e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.588154605547811293e+00,5.588154605547509313e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100799368427768776e+01,1.100799368427768599e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.950356835817582279e+01,1.950356835817573398e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.251271396661542745e+00,7.251271396661535640e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.331863158406061842e+01,3.331863158406139291e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.173767796552389164e+00,7.173767796552386500e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.494792904061765115e-12,7.659043940435704685e-12,nan,nan,5.315600457287447789e+00,5.315600457287455782e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.477033830619644328e-01,2.477033830619465860e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.910728643834981533e+00,2.910728643834982865e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.013902469892898317e+01,1.013902469892784453e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.296111796192510823e+00,2.296111796192514820e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.664692081884378538e+01,1.664692081884541608e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.716649571001047647e+00,4.716649571001044983e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.331402874325544605e+00,2.331402874325705366e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.509114371189251180e+00,3.509114371189253845e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.306361011185029497e+01,3.306361011185067156e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.780394396063937457e+00,3.780394396063947671e+00
