# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
1.000000000000000000e+02,0.000000000000000000e+00,5.265346053906088031e+01,4.734653946093864363e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.353167559840149359e+00,9.564683244015978403e+01
1.000000000000000000e+02,0.000000000000000000e+00,9.959718322771750820e+01,4.028167722824683716e-01,1.000000000000000000e+02,0.000000000000000000e+00,2.689248174862024143e+01,7.310751825137995752e+01
1.000000000000000000e+02,0.000000000000000000e+00,2.017745019701487408e+01,7.982254980299617841e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.843029045261568655e+01,5.156970954738429214e+01
1.000000000000000000e+02,0.000000000000000000e+00,3.176920683036732385e+01,6.823079316964029317e+01,1.000000000000000000e+02,0.000000000000000000e+00,6.427305108399833955e+01,3.572694891600204414e+01
1.000000000000000000e+02,0.000000000000000000e+00,1.951415239721508499e+01,8.048584760279713635e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.433999986990913911e+01,7.566000013009109182e+01
1.000000000000000000e+02,0.000000000000000000e+00,2.747064073475866408e+01,7.252935926524092736e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.819435033027694715e+01,6.180564966972287522e+01
1.000000000000000000e+02,0.000000000000000000e+00,4.504939874157447122e+01,5.495060125842694987e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.964766918055661904e+01,7.035233081944322464e+01
1.000000000000000000e+02,0.000000000000000000e+00,1.992298160461399092e+01,8.007701839538889033e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.209261071169628821e+01,5.790738928830349153e+01
1.000000000000000000e+02,0.000000000000000000e+00,2.529555315014619055e+01,7.470444684986327388e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.644023250846833406e+01,6.355976749153201411e+01
1.000000000000000000e+02,0.000000000000000000e+00,4.115658927955742996e+01,5.884341072044635723e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.857078801897478115e+01,6.142921198102515490e+01
1.000000000000000000e+02,0.000000000000000000e+00,1.951170433966510132e+01,8.048829566034704897e+01,nan,nan,3.105629177476090419e+01,6.894370822523893594e+01
1.000000000000000000e+02,0.000000000000000000e+00,1.951685841195325111e+01,8.048314158805897023e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.019829380044668454e+01,5.980170619955318756e+01
1.000000000000000000e+02,0.000000000000000000e+00,2.114942440967466197e+01,7.885057559033667474e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.978805976442947667e+01,6.021194023557071517e+01
1.000000000000000000e+02,0.000000000000000000e+00,2.439362397262498305e+01,7.560637602738603391e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.864316720374483793e+01,6.135683279625523312e+01
1.000000000000000000e+02,0.000000000000000000e+00,1.960756177715507320e+01,8.039243822285698116e+01,1.000000000000000000e+02,0.000000000000000000e+00,4.040088759878972979e+01,5.959911240121029863e+01
1.000000000000000000e+02,0.000000000000000000e+00,4.474198925944347849e+01,5.525801074055798523e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.738626484068979750e+01,6.261373515931044409e+01
