# anmx, denit, ox, red, nitox, dnrn, caco3 diss, other DIC
4.812752627341062350e+01,4.812752627341061640e+01,2.627238974687722273e-01,2.627238974687721718e-01,1.816063146451235788e+00,1.816063146451232457e+00,6.551535372734774043e+00,6.551535372734773155e+00
4.443480558310957673e-01,4.443480558310958228e-01,5.500880958618761252e-01,5.500880958618756811e-01,1.505725871672191629e-01,1.505725871672186911e-01,7.666929918942884115e-01,7.666929918942888555e-01
nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,4.540030684807933731e-02,4.540030684807926792e-02,2.990041989407640211e-01,2.990041989407639655e-01
