# NO3, NO2, Nstar, TA, DIC
1.031776770927680664e-01,1.258117224351947283e-01,9.091451589867198535e-02,1.248931006876350391e-01,1.679148338962431593e-11
8.125057537566825888e-03,1.087616159685926912e-02,1.537985219110864742e-02,1.466659391308042584e-02,7.825681779571080084e-13
3.511181442458446555e-03,3.002473919385061866e-03,3.410458809620249207e-03,5.789613035265791900e-03,1.205960068140972485e-14
