# NO3, NO2, Nstar, TA, DIC
3.576441258343882623e+02,6.041775482368840500e+01,1.000976855727234209e+02,4.847484993866880920e+00,4.707252338635859346e+00
7.927257736916691044e+01,3.806770079098770765e+01,1.195516316918573629e+01,7.718400360331941990e+00,7.670735582869197877e+00
4.096113971450913738e+01,1.342250834805801674e+02,1.000000000000000000e+02,5.679872238261022943e+00,5.675463698667582157e+00
